pull_id,pull_no,title,body
267988513,4068,b'RavenDB-8924 add support for regex queries',b'* Had to change index operation to contain a ref to the Index\r\n* Added per index Regex cache'
267979857,4067,b'RavenDB-9084 - Databases/Indexes sorting',b'http://issues.hibernatingrhinos.com/issue/RavenDB-9084'
267979795,4066,b'RavenDB-9086 - Cannot elect a new leader after dropping a leader',b'http://issues.hibernatingrhinos.com/issue/RavenDB-9086'
267977006,4065,b'RavenDB-8978 ',b''
267976033,4064,b'RavenDB-9086 - Cannot elect a new leader after dropping a leader',b'http://issues.hibernatingrhinos.com/issue/RavenDB-9086'
267952434,4063,b'RavenDB-9076 fix test AggressivelyCacheWorksWhenTopologyUpdatesIsDisable',b'- Fix GetLastDatabaseChangesStateException method'
267921436,4062,b'RavenDB-8644 remove images after publishing to conserve disk space',b''
267742355,4061,b'Raven db 8835 Refactor subscription server code: have a single context in ProcessSubscription method',b''
267728771,4060,b'RavenDB-9081 Database is not relevant after hard delete and re-creation',b''
267718131,4059,b'RavenDB-9087',b' - add support for constant arrays and null\r\n - better linq methods support\r\n - member init support for nested select\r\n - test projection with parameters'
267710677,4058,b'RavenDB-8970 Resolved conflicts should always generate revisions',b''
267705051,4057,"b'RavenDB-8383, RavenDB-9068'",b'RavenDB-8383: Subscription on non existent collection should error on open\r\nRavenDB-9068: Allow passing cancellation token to subscription.run'
267692220,4056,b' RavenDB-9080 Importing legacy revisions',b'Fix change vector and set last modified'
267647923,4055,b'RavenDB-8711 Be more informative in compaction result',b''
267647641,4054,b'RavenDB_9076 Fix AggressivelyCacheWorksWhenTopologyUpdatesIsDisable test',b''
267620404,4053,b' RavenDB-9070 Support more formats for the @expires',"b'Also convert the value to UTC when checking if it expires, as the user may supply non UTC value.'"
267619323,4052,b'Raven db 8771',b''
267593683,4051,b'RavenDB-7889',b'remove static from getting outgoing tasks methods'
267591186,4050,b'RavenDB-8714 Change to admin kill operation if database is null',b''
267578049,4049,"b'removed unnecessary assembly info file, this can be configured via xunit.runner.json file'",b''
267571905,4048,b'Raven db 8934',b''
267557024,4047,b'RavenDB-9031',b''
267546123,4046,b'Mockups',b''
267485354,4045,b'Raven db 8814',b''
267478228,4044,b'RavenDB-6613 Fix discrepancies in metadata presentation on patch',b''
267477293,4043,b'RavenDB-8968',b'padStart() and padEnd() are not supporeted in jint\r\nopened an issue:\r\nhttps://github.com/sebastienros/jint/issues/429'
267466732,4042,b'RavenDB-7927 - TimeOfLastClientActivity is not null by default',"b'Also, renamed SubscriptionState.LastTimeServerMadeProgressWithDocuments to LastBatchAckTime'"
267463682,4041,b'RavenDB-8924 Adding support for RegexQuery',b''
267463494,4040,b'RavenDB-8966',b''
267463414,4039,b'RavenDB-8714 Can not abort database compaction task',b''
267462715,4038,b' RavenDB-8678 PR review changes',b''
267462118,4037,b'RavenDB-9010 Fix database compaction',b''
267461456,4036,b'RavenDB-8678 Add items to the expiration tree when ExpirationConfigur\xe2\x80\xa6',b'\xe2\x80\xa6ation.Active is false\r\n\r\nCreate ExpirationStorage class and refactor ExpiredDocumentsCleaner to handle just the cleaning.'
267456586,4035,b'RavenDB-9006 Release the allocated memory ASAP.',b''
267456532,4034,b'RavenDB-9062',b''
267455729,4033,b'RavenDB-7889 fixing compilation error',b''
267454608,4032,b'RavenDB-9055 Fix AggressivelyCache when _firstTopologyUpdate is null',b'- Add GetLastDatabaseChangesStateException to be able to get the LastException that accord in DatabaseChanges'
267454025,4031,b' RavenDB-9006 Create schema upgrade infrastructure.',b'and update the braking changes made.'
267451960,4030,b'RavenDB-7889 fixes after PR',b''
267447593,4029,b'RavenDB-7449: NextIdentityFor and SeedIdentityFor EPs',b''
266948414,4028,b'RavenDB-9049',b' Several code-path did not check for the compression flags. Moved initialization code to always check the header flags.'
266933055,4027,b'RavenDB-9053: Add MentorNode to SubscriptionConnection<T>',b''
266876082,4026,b'RavenDB-9026 &  RavenDB-7889',b''
266851112,4025,b'RavenDB-8094 edit error messages regarding nodes being down',b''
266822436,4024,b'RavenDB-8965',b''
266819516,4023,b'RavenDB-9053: Subscription Async and Sync APIs should have the same o\xe2\x80\xa6',b'\xe2\x80\xa6verloads'
266801494,4022,b'RavenDB-8974',b''
266798995,4021,b'RavenDB-8644 publish docker nightlies script',b''
266778922,4020,b'RavenDB-7611 - Documentation',b''
266767634,4019,b'Raven db 8587',b''
266752618,4018,b'RavenDB-8928 Adding a test to ensure strings with special double valu\xe2\x80\xa6',b'\xe2\x80\xa6es are not treated as doubles'
266747685,4017,b'Raven db 9016',b''
266747436,4016,b'RavenDB-9043: Replace last seen index with private hash list and avoi\xe2\x80\xa6',b'\xe2\x80\xa6d using ThreadLocalSeenIndex to avoid overriding _seenIndex on concurrent calls'
266735272,4015,b'Raven db 8839 save patch query',b''
266559933,4014,b'Raven db 8958',b''
266557453,4013,b'RavenDB-8492 Reuse of rachis tcp connections',b'fixes after PR'
266532894,4012,b'Raven db 9036',b''
266497060,4011,b'Raven db 8833 migrate database',b''
266490503,4010,b'Raven db 9030',"b'Oren, i accidentally worked on a previous branch, can you cherry pick c4f1682?'"
266478449,4009,b'Raven db 8986 format syntax',b''
266457520,4008,b'Raven db 8876',b''
266441254,4007,b'RavenDB-9001 Show conflicts stats on export and import',b''
266434738,4006,"b""RavenDB-9032 Field with full text search isn't populated properly aft\xe2\x80\xa6""",b'\xe2\x80\xa6er page refresh'
266418323,4005,b'RavenDB-9000 Show CountOfConflicts on the stats page',b''
266413249,4004,b'RavenDB-9030 removing check for number of ids in query',"b""Please note that we should not constraint ourselves at this point since we don't know what are those ids used for.\r\nIn the test added they are used in an In method that doesn't generate boolean clauses at all"""
266410913,4003,b'Mockups2',b''
266230320,4002,b'RavenDB-9025 External Replication - Fix Save Flow',b''
266207368,4001,b'Raven db 8876',b''
266199503,4000,b'RavenDB-8447',b'Integration with codebase will be sent in future PR. See comments at https://github.com/ravendb/ravendb/pull/3962'
266174320,3999,"b""RavenDB-8787 modify the test to reflect the possibility to using 'usi\xe2\x80\xa6""","b""\xe2\x80\xa6ng static MyClass'"""
266133694,3998,b'RavenDB-5213 csv import',"b'* now disposing of memory allocated from parsing ArraySegment\r\n* Will consider @metadata.@collection as my collection along side @collection\r\n* Will consider escaped dots like  A.\'Foo.Bar\'.B and generate ""A"",""Foo.Bar"",""B"" segments\r\n* Will expect operation id from the query string\r\n* BlittableJsonReaderArray is now disposable\r\n* Can Parse large arrays (larger than the un-managed buffer)'"
266128548,3997,b'RavenDB-7979 Add SizeOnDisk in stats serverSide and studio Stats page',b''
266116992,3996,b'RavenDB-6546 Move SmugglerConflicts tests to SlowTests',b''
266115730,3995,b'Raven db 8942',b''
266108538,3994,b' RavenDB-6546 Cover smuggler conflicts import with tests.',b''
266092552,3993,b'RavenDB-9021 Cannot delete ClusterAdmin certificates',b''
266086036,3992,"b""RavenDB-9019: 'class Users' serialization""",b''
266084411,3991,b'RavenDB-9000 Show CountOfConflicts on the stats page',b''
266077590,3990,b'Raven db 9007',b''
266048125,3989,b'RavenDB-8925 Server crashes when saving a SQL ETL Task with an *inval\xe2\x80\xa6',b'\xe2\x80\xa6id* SQL connection string - GetTaskKey Modified'
266005121,3988,b'RavenDB-8619',"b'- build scripts fixes,\r\n- readme typos'"
265832258,3987,b'Raven db 8925',b''
265815255,3986,b'RavenDB-8981 & RavenDB-9009',b''
265798479,3985,b'Raven db 5213',b''
265783072,3984,b'RavenDB-8861 broken chain error',b''
265768912,3983,b' RavenDB-6546 Smuggler now exports and import also conflict',"b""TODO:\r\n- I didn't run the SlowTests yet.\r\n- Fix commented code in the test."""
265766727,3982,b'Raven db 8916',b''
265759996,3981,b'RavenDB-8861 fix PR comments',b''
265751721,3980,b'RavenDB-9003 Database import changes stream disconnected',b''
265710066,3979,b'RavenDB-8823 Log connections on the server side',b''
265697280,3978,b'RavenDB-8861 Allow getting certificates from the cluster',"b""- RavenDB-8973 Fix NRE in RachisAdminHandler\r\n- Add ClusterNode SecurityClearance for server certificates\r\n- Allow to export ClusterNode certificates to .pfx file\r\n- Fix bug, register server's own certificate in cluster\r\n- Fix paths in cluster scripts\r\n- Better errors in certificates handlers"""
265688483,3977,b'RavenDB-7336 Edit external replication view - removed local url which\xe2\x80\xa6',b'\xe2\x80\xa6 was default'
265686660,3976,b'RavenDB-8977 Fix autocomplete of collection name on edit SQL view',b''
265677091,3975,b'RavenDB-8975 Add an example to the Syntax Help of Patch operation to \xe2\x80\xa6',b'\xe2\x80\xa6show how to access metadata fields.'
265666895,3974,"b""RavenDB-8938 Testing patching doesn't work""",b''
265661722,3973,b'RavenDB-5644 docker compose scripts for conference demos',b''
265660484,3972,b'RavenDB-5644 docker compose scripts for conference demos',b''
265573870,3971,b'Raven db 8876',"b'Subscription has to perform an ""empty batch"" with a no-change ack for validity verification\r\nAnd a few minor fixes'"
265570404,3970,b'RavenDB-8990 SQL ETL Edit View - Default task name for a new task',b''
265570306,3969,b'Raven db 8984',b''
265566661,3968,b'RavenDB-8989 Raven ETL Edit View - Initial settings',b''
265564820,3967,b'RavenDB-8967 : Linq to RQL Math support',b''
265555965,3966,b'RavenDB-8862 fix typo',b''
265520171,3965,b'Raven db 8482 core validation',b''
265411267,3964,b'Raven db 8744',b''
265372282,3963,b'RavenDB-8913: AllocatedSpaceInBytes has negative size in storage report',b''
265359390,3962,b'RavenDB-8952: DisposeOnce primitive',b''
264968537,3961,b'RavenDB-8949 SQL ETL Issues',b''
264929480,3960,b'RavenDB-8619 edit targets: add osx; remove ubuntu; add linux',b''
264917786,3959,b'RavenDB-8492',b''
264905977,3958,b'RavenDB-8948 Ongoing Tasks - Fix usage of <form> & submit button',b''
264893406,3957,b'RavenDB-8801 Junk in response - when resource was not found',b'RavenDB-8724 Chunk sizes issue in IE11'
264885444,3956,b'RavenDB-8962',b''
264870910,3955,b'Raven db 8833',b''
264844541,3954,b'RavenDB-8619 add osx to build targets',b''
264560226,3953,"b' RavenDB-8289, RavenDB-8911'",b''
264538841,3952,b'RavenDB-8893 Fixing tests always failing in Release',b'They were failing because of:\r\nhttps://github.com/ravendb/ravendb/blob/392784dc771a6c21e4564a67fb58dc5fa7cb8769/src/Sparrow/Json/UnmanagedWriteBuffer.cs#L256-L260'
264483414,3951,b'RavenDB-8757 /  RavenDB-8885 Fixes',b''
264317332,3950,b'RavenDB-8954 - dispose the query operation if we fail to initialize it',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8954'
264317253,3949,b'RavenDB-8954 - dispose the query operation if we fail to initialize it',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8954'
264227078,3948,b'RavenDB-8360 support @id property',b''
264209832,3947,b'RavenDB-8668 fixing data corruption during the RavenFS export',b''
264209067,3946,b'RavenDB-8360 migration from 3.x',b'* Made TaskExtensions public so i could use it from the server\r\n* fixed the size field of an attachment\r\n* properly dealing with timeout and cancellation during the migration process'
264204165,3945,b'RavenDB-8862 Add Delete ongoing task for Subscriptions with user authentication',b''
264191491,3944,b'Raven db 7128',b''
264188999,3943,b'RavenDB-8709 escape double quotes when generate c# index code',b''
264179135,3942,b'RavenDB-8936 - License limit on a single node: dynamic nodes distribution',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8936'
264176031,3941,b'RavenDB-8927 & RavenDB-8935',b''
264161053,3940,b'RavenDB-8700a Assert Initialized in DocumentStore',b''
264149379,3939,"b""RavenDB-8927 - RavenFS: unable to see/edit file's metadata in chrome""",b'http://issues.hibernatingrhinos.com/issue/RavenDB-8927'
264138236,3938,b'RavenDB-8935 - Raven Studio Bug with german umlauts (\xc3\xa4\xc3\xb6\xc3\xbc)',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8935'
264138054,3937,b'RavenDB-8935 - Raven Studio Bug with german umlauts (\xc3\xa4\xc3\xb6\xc3\xbc)',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8935'
264131146,3936,b'RavenDB-8931 Added WaitForNonStaleResults to avoid races',b''
264125639,3935,"b""RavenDB-8833 - fix studio doesn't compile""",b''
264123390,3934,b'RavenDB-8833 - changed the expected input to be BuildInfo',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8833'
264121739,3933,b'RavenDB-8933 - Allow to edit the secret in the API keys view',b'http://issues.hibernatingrhinos.com/issue/RavenDB-8933'
264119810,3932,b'RavenDB-8895 Correctly find CA in server certificate chain',b'- Remove basic constraint CA:TRUE from server certificate'
264006240,3931,"b'RavenDB-8910 - Update migrate endpoint to support v2.x, v3.x and v4.x'","b""- supporting continuation of an import/migration (v4.x and latest build of v3.5)\r\n- if the version of the server isn't provided, it will be fetched from the source server\r\n\r\nhttp://issues.hibernatingrhinos.com/issue/RavenDB-8910"""
263912211,3930,b'RavenDB-8470 & RavenDB-8575',b''
263908755,3929,"b'RavenDB-8705 If starting RavenDB fails, keep the console window up'",b''
263882850,3928,b'RavenDB-8700 AssertInitialized in ExecuteIndex and in ExecuteIndexes',b''
263874925,3927,b'RavenDB-8572 enhance class names for Generate C# class',b''
263874189,3926,b'RavenDB-8668 migration from 3.x (RavenFS)',"b'Removing \'/\' at the end of the file path so no ""//"" appears as a dummy doc id\r\nAdded file metadata to the attachment metadata so it could be placed under the dummy document\'s metadata (this needs to be implemented on 4.0 smuggler)'"
263872126,3925,b'RavenDB-8926 Make sure file rename synchronization can proceed even t\xe2\x80\xa6',b'\xe2\x80\xa6hough a target file exists. Prevent from getting the synchronization process stuck if all deletions in the synchronization batch are filtered out and the only file requiring real synchronization was from the need syncing again list.'
263863903,3924,b'RavenDB-8926 Make sure file rename synchronization can proceed even t\xe2\x80\xa6',b'\xe2\x80\xa6hough a target file exists. Prevent from getting the synchronization process stuck if all deletions in the synchronization batch are filtered out and the only file requiring real synchronization was from the need syncing again list.'
263863607,3923,b'RavenDB-8926 Make sure file rename synchronization can proceed even t\xe2\x80\xa6',b'\xe2\x80\xa6hough a target file exists. Prevent from getting the synchronization process stuck if all deletions in the synchronization batch are filtered out and the only file requiring real synchronization was from the need syncing again list.'
263818849,3922,b'RavenDB-8753 RavenDB Etl task is not being disabled',b''
263795651,3921,b'RavenDB-8872 Remove redundant remark about windows service in daemon param data',"b""RavenDB-8580 Restarting windows-nanoserver docker container shows weird message full of asterisks in logs\r\n\r\nobsoletes RavenDB-8529 RAVEN. environment variables set for docker windows nanoserver container don't affect RavenConfiguration\r\nobsoletes RavenDB-8601 Only exit container if server exits - retry logic for logstream connection\r\nobsoletes RavenDB-8620 Intermitent pipes connection timeout on docker."""
