issue_id,issue_no,title,body
292426,148,b'RavenDB under IIS broke at build 138',"b""I get the following issue with build 138 when running Raven under IIS 7.5 when I try to navigate to raven using Google Chrome.\n\nError InvalidSettings (JET_errInvalidSettings, System parameters were set improperly)\n\nDescription: An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code. \n\nException Details: Microsoft.Isam.Esent.Interop.EsentErrorException: Error InvalidSettings (JET_errInvalidSettings, System parameters were set improperly)\n\nSource Error: \n\nAn unhandled exception was generated during the execution of the current web request. Information regarding the origin and location of the exception can be identified using the exception stack trace below.\n\nStack Trace: \n\n[EsentErrorException: Error InvalidSettings (JET_errInvalidSettings, System parameters were set improperly)]\n   Microsoft.Isam.Esent.Interop.Api.Check(Int32 err) +170\n   Raven.Storage.Esent.TransactionalStorage.Initialize() +813\n\n[InvalidOperationException: Could not open transactional storage: C:\\Databases\\Raven\\Data\\Data]\n   Raven.Storage.Esent.TransactionalStorage.Initialize() +1056\n   Raven.Database.DocumentDatabase..ctor(RavenConfiguration configuration) +1650\n   Raven.Web.ForwardToRavenRespondersFactory..cctor() +138\n\n[TypeInitializationException: The type initializer for 'Raven.Web.ForwardToRavenRespondersFactory' threw an exception.]\n   Raven.Web.ForwardToRavenRespondersFactory..ctor() +0\n\n[TargetInvocationException: Exception has been thrown by the target of an invocation.]\n   System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean& canBeCached, RuntimeMethodHandleInternal& ctor, Boolean& bNeedSecurityCheck) +0\n   System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache) +117\n   System.RuntimeType.CreateInstanceDefaultCtor(Boolean publicOnly, Boolean skipVisibilityChecks, Boolean skipCheckThis, Boolean fillCache) +247\n   System.Activator.CreateInstance(Type type, Boolean nonPublic) +106\n   System.RuntimeType.CreateInstanceImpl(BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture, Object[] activationAttributes) +12732893\n   System.Activator.CreateInstance(Type type, BindingFlags bindingAttr, Binder binder, Object[] args, CultureInfo culture) +28\n   System.Web.HttpRuntime.CreateNonPublicInstance(Type type, Object[] args) +83\n   System.Web.Configuration.HandlerFactoryCache..ctor(String type) +57\n   System.Web.HttpApplication.GetFactory(String type) +95\n   System.Web.MaterializeHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +352\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) +371\n"""
292154,147,b'Problems linq select new ',"b'var o = from u in indexedUsers\xe3\x80\x80where u.Name == ""zy"" select new { u.Name, u.Enabled };\nvar r = o.ToList();\xe3\x80\x80//exception\n\nMessage: Unable to cast object of type \'Raven.Client.Document.DocumentQuery`1[WorkSpace.Business.User]\' to type \'System.Collections.Generic.IEnumerable`1[<>f__AnonymousType0`2[System.String,System.Boolean]]\'.\n\nStackTrace:\n   at Raven.Client.Linq.RavenQueryable`1.GetEnumerator() in E:\\2010Projects\\ravendb\\Raven.Client\\Linq\\RavenQueryable.cs:line 61\n   at System.Collections.Generic.List`1..ctor(IEnumerable`1 collection)\n   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)\n   at WorkSpace.Business.BusinessLogic.Test(Object paramter) in E:\\2010Projects\\WorkSpace\\Business\\BusinessLogic.cs:line 43\n   at WorkSpace.Core.ServiceManager.Excute(String name, Object paramter) in E:\\2010Projects\\WorkSpace\\Core\\ServiceManager.cs:line 87\n'"
289243,146,b'Document spatial support',"b'from e in docs.Events select new { Tag = \\""Event\\"", _ = SpatialIndex.Generate(e.Latitude, e.Longitude) }\n'"
288065,145,b'Problems with linq queries',"b'1. When using \'DateTime.MinValue\' in the Where clause of LINQ query, I\n   get an exception. But my moving the \'DateTime.MinValue\' to a temporary\n   variable and then using it in the Where clause the query succeeds.\n\nsession.Query<X>(""Index"").Where(x => x.CreatedDate ==\nDateTime.MinValue)  =====> Throws an exception\n\nvar dt = DateTime.MinValue;\nsession.Query<X>(""Index"").Where(x => x.CreatedDate == dt)  =====>\nWorks\n\nProbably a bug in the linq parsing, added it to the issues list\n1. Using the \'Not Equal\' operator ( != ) for the DateTime comparision\n   does not work. If I have 5 documents that have a date time of\n   \'MinValue\',\n\nsession.Query<X>(""Index"").Where(x => x.CreatedDate !=\nDateTime.MinValue)  ===> returns all the 5 documents.\n\nsession.Query<X>(""Index"").Where(x => x.CreatedDate <\nDateTime.MinValue)  ===> returns \'0\'.\n\nNot sure whether I am missing something in the IIS set up, that is\ncausing the Indexing not to run correctly.\n'"
286600,144,b'OperationHeaders fail to be set',"b'The following test fails. No matter how much I try, I can\'t get the damn NameValueCollection to contain my header :S. I think this should be replaced with a WebHeaderCollection.\n\n[TestMethod]\npublic void WhenSettingOperationHeader_ThenHasHeader()\n{\n    var store = new DocumentStore\n    {\n        Identifier = Environment.MachineName,\n        Credentials = CredentialCache.DefaultCredentials,\n        Configuration = new RavenConfiguration\n        {\n            DataDirectory = AppDomain.CurrentDomain.BaseDirectory,\n            PluginsDirectory = AppDomain.CurrentDomain.BaseDirectory,\n        },\n    };\n\n```\nstore.Initialize();\n\nstore.DatabaseCommands.OperationsHeaders.Add(""Authorization"", ""foo"");\n\nAssert.AreEqual(""foo"", store.DatabaseCommands.OperationsHeaders[""Authorization""]);\n\nstore.DatabaseCommands.OperationsHeaders[""Authorization""] = ""foo"";\n\nAssert.AreEqual(""foo"", store.DatabaseCommands.OperationsHeaders[""Authorization""]);\n\nstore.DatabaseCommands.OperationsHeaders.Set(""Authorization"", ""foo"");\n\nAssert.AreEqual(""foo"", store.DatabaseCommands.OperationsHeaders[""Authorization""]);\n```\n\n}\n'"
284236,143,b'linq query',b'1. hope more complex linq query examples\n2. how can i use linq query api  like defined a simple projection to Retrieving only the data i need\n'
279593,142,b'Document auth bundle',b''
279592,141,b'Include auth bundle in release zip',b''
279584,140,b'Versioning bundle should use stored revision',"b'Right now it takes the revision from the client, which is good for version tracking but not good for generating the next revision.\n'"
279531,139,b'query have no results',"b'i create a sample test project with the last download source ,but the query is not work fine. why?\n\nusing System;\nusing System.IO;\nusing System.Linq;\nusing Raven.Client.Document;\nusing Raven.Database.Indexing;\n\nnamespace Test\n{\n    class Program\n    {\n        static void Main(string[] args)\n        {\n            new Test().Run();\n        }\n    }\n\n```\npublic class Test\n{\n    private DocumentStore store;\n    public Test()\n    {\n        string path = AppDomain.CurrentDomain.BaseDirectory;\n        path = Path.Combine(path, @""Data\\"");\n        store = new DocumentStore()\n        {\n            DataDirectory = path\n        };\n        store.Initialize();\n    }\n\n    public void Run()\n    {\n        //index\n        using (var s = store.OpenSession())\n        {\n            var original = new IndexDefinition\n            {\n                Stores = { { ""Name"", FieldStorage.Yes } },\n                Map = @""from doc in docs select new{doc.Name}""\n            };\n            store.DatabaseCommands.PutIndex(""test"", original, true);\n        }\n        //save\n        using (var s = store.OpenSession())\n        {\n            var u = new User();\n            u.Name = ""zy"";\n            u.Location = ""add"";\n            u.Age = 40;\n            s.Store(u);\n            s.SaveChanges();\n        }\n        //query\n        using (var s = store.OpenSession())\n        {\n            var a = s.Load<User>(""users/1""); \\\\ the load is Ok\n\n            var b = s.LuceneQuery<User>(""test"").Where(""Name:zy"").ToList();\n\n           var o =  s.Query<User>(""test"").Where(x => x.Name == ""zy""); \\\\ the return is nothing\n\n           var c = o.FirstOrDefault();\n\n        }\n    }\n}\n\npublic class User\n{\n    public string Id { get; set; }\n    public string Name { get; set; }\n    public string Location { get; set; }\n    public int Age { get; set; }\n}\n```\n\n}\n'"
275150,138,b'Adding a document causes unrelated indexes to become stale',b'Adding a document causes unrelated indexes to become stale.\n'
273863,137,b'Explore anti failure in indexing',b'Doing things like null objects instead of NRE.\n'
273713,136,b'Automatically use _Range field when using a range query on a numeric or date field',"b""When querying a numeric field with a Between or BetweenEqual the query builder should automatically use the the _Range field instead of forcing the end the user to specify the _Range field in the original query.  Just like using the new Orderby with numerics.  This is probably also applicable to dates although I don't know how those are implemented.\n"""
273701,135,b'Document indexing sort options',b''
273612,134,b'document all configuration options',b'Right now ti is a bit scattered\n'
270720,133,b'Set base ops fail on very large data sets',"b'Error VersionStoreOutOfMemory (JET_errVersionStoreOutOfMemory, Version store out of memory (cleanup already attempted))\n'"
270618,132,b'Minor: readme documentation out of date',"b'I believe the readme documentation needs to be updated to include the new server .exe name, eg:\n\nExecute /Server/Raven.Server.exe /install to register and start the Raven service\n'"
269343,131,b'Deleting an index still returns index def http 200 on client',"b'After deleting an index via the webui, when the client requests the index definition it still returns the def with an http 200.  Querying that index results in 404 index not found error.\n\nRequest #   3: GET     -     2 ms - 404 - /indexes/EquipmentByEquipmentId?definition=yes\nRequest #   6: HEAD    -     0 ms - 404 - /indexes/EquipmentByEquipmentId\nRequest #   7: PUT     -   287 ms - 201 - /indexes/EquipmentByEquipmentId\nRequest #  21: DELETE  -     9 ms - 204 - /indexes/EquipmentByEquipmentId\nRequest #  25: GET     -     0 ms - 200 - /indexes/EquipmentByEquipmentId?definition=yes\nRequest #  32: GET     -     0 ms - 200 - /docs/7fc5100b-185e-4230-a656-e6b1b3fc3825\n\nError on request\nRaven.Database.Exceptions.IndexDoesNotExistsException: There is no index named: EquipmentByEquipmentId\n   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.SetCurrentIndexStatsTo(String index)\n   at Raven.Storage.Esent.StorageActions.DocumentStorageActions.GetFailureRate(String index)\n   at Raven.Database.DocumentDatabase.<>c__DisplayClass49.<Query>b__44(IStorageActionsAccessor actions)\n   at Raven.Storage.Esent.TransactionalStorage.ExecuteBatch(Action`1 action)\n   at Raven.Storage.Esent.TransactionalStorage.Batch(Action`1 action)\n   at Raven.Database.DocumentDatabase.Query(String index, IndexQuery query)\n   at Raven.Database.Server.Responders.Index.OnGet(IHttpContext context, String index)\n   at Raven.Database.Server.Responders.Index.Respond(IHttpContext context)\n   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx)\n   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx)\n'"
268016,130,"b'Build 120 broken on IIS7, compression error'","b'Calling Initialize from the client API hitting an IIS7 hosted ravendb that used to work just fine in previous drops yields:\n\nSystem.InvalidOperationException: <html>\n    <head>\n        <title>Can not access a closed Stream.</title>\n        <style>\n         body {font-family:""Verdana"";font-weight:normal;font-size: .7em;color:black;} \n         p {font-family:""Verdana"";font-weight:normal;color:black;margin-top: -5px}\n         b {font-family:""Verdana"";font-weight:bold;color:black;margin-top: -5px}\n         H1 { font-family:""Verdana"";font-weight:normal;font-size:18pt;color:red }\n         H2 { font-family:""Verdana"";font-weight:normal;font-size:14pt;color:maroon }\n         pre {font-family:""Lucida Console"";font-size: .9em}\n         .marker {font-weight: bold; color: black;text-decoration: none;}\n         .version {color: gray;}\n         .error {margin-bottom: 10px;}\n         .expandable { text-decoration:underline; font-weight:bold; color:navy; cursor:hand; }\n        </style>\n    </head>\n\n```\n<body bgcolor=""white"">\n\n        <span><H1>Server Error in \'/\' Application.<hr width=100% size=1 color=silver></H1>\n\n        <h2> <i>Can not access a closed Stream.</i> </h2></span>\n\n        <font face=""Arial, Helvetica, Geneva, SunSans-Regular, sans-serif "">\n\n        <b> Description: </b>An unhandled exception occurred during the execution of the current web request. Please review the stack trace for more information about the error and where it originated in the code.\n\n        <br><br>\n\n        <b> Exception Details: </b>System.ObjectDisposedException: Can not access a closed Stream.<br><br>\n\n        <b>Source Error:</b> <br><br>\n\n        <table width=100% bgcolor=""#ffffcc"">\n           <tr>\n              <td>\n                  <code>\n```\n\nAn unhandled exception was generated during the execution of the current web request. Information regarding the origin and location of the exception can be identified using the exception stack trace below.</code>\n\n```\n              </td>\n           </tr>\n        </table>\n\n        <br>\n\n        <b>Stack Trace:</b> <br><br>\n\n        <table width=100% bgcolor=""#ffffcc"">\n           <tr>\n              <td>\n                  <code><pre>\n```\n\n[ObjectDisposedException: Can not access a closed Stream.]\n   System.IO.Compression.GZipStream.Flush() +3256272\n   System.Web.HttpWriter.FilterIntegrated(Boolean finalFiltering, IIS7WorkerRequest wr) +603\n   System.Web.HttpResponse.FilterOutput() +121\n   System.Web.CallFilterExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute() +174\n   System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean&amp; completedSynchronously) +266\n</pre></code>\n\n```\n              </td>\n           </tr>\n        </table>\n\n        <br>\n\n        <hr width=100% size=1 color=silver>\n\n        <b>Version Information:</b>&nbsp;Microsoft .NET Framework Version:4.0.30319; ASP.NET Version:4.0.30319.1\n\n        </font>\n\n</body>\n```\n\n</html>\n<!-- \n[ObjectDisposedException]: Can not access a closed Stream.\n   at System.IO.Compression.GZipStream.Flush()\n   at System.Web.HttpWriter.FilterIntegrated(Boolean finalFiltering, IIS7WorkerRequest wr)\n   at System.Web.HttpResponse.FilterOutput()\n   at System.Web.HttpApplication.CallFilterExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()\n   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)\n--> ---> System.Net.WebException: The remote server returned an error: (500) Internal Server Error.\n    at System.Net.HttpWebRequest.GetResponse()\n    at Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse)\n     --- End of inner exception stack trace ---\n    at Raven.Client.Client.HttpJsonRequest.ReadStringInternal(Func`1 getResponse)\n    at Raven.Client.Client.HttpJsonRequest.ReadResponseString()\n    at Raven.Client.Client.ServerClient.DirectGet(String serverUrl, String key)\n    at Raven.Client.Client.ServerClient.RefreshReplicationInformation()\n    at Raven.Client.Client.ServerClient.UpdateReplicationInformationIfNeeded()\n    at Raven.Client.Client.ServerClient..ctor(String url, DocumentConvention convention, ICredentials credentials)\n    at Raven.Client.Document.DocumentStore.<Initialize>b__2()\n    at Raven.Client.Document.DocumentStore.get_DatabaseCommands()\n    at Raven.Client.Document.DocumentStore.Initialize()\n'"
