pull_id,pull_no,title,body
652475718,5290,b'Changed default value of RowGroupColumnName from null to GroupId',"b'This is the final pr to fix issue #4749, changes the default value of RowGroupColumnName from null to GroupId.'"
651919403,5289,"b'Added ONNX export support and tests for {FixedPlatt, Naive}CalibratorEstimators'","b'Partial Fix for #5277 \r\nAdded ONNX export support for the Naive calibrator estimator. FixedPlatt calibrator estimator can already be exported as it is deriving from Platt calibrator, which is also already supported.\r\n\r\nAlso added unit tests to check ONNX export for FixedPlatt and Naive calibrator estimators. Specifically, I have consolidated the separate unit tests of calibrators with/without standard date and binary prediction trainers into 1 unit test per calibrator.\r\n\r\nONNX export support for `IsotonicCalibratorEstimator` will come in a separate PR.'"
651825022,5288,b'[Issue4484] Support specifying command timeout while using the database loader',b'fix issue [4484](https://github.com/dotnet/machinelearning/issues/4484)\r\n\r\n-add option to set db command timeout in db loader\r\n-add corresponding test\r\nthis pr partially refers to a hanging [PR](https://github.com/dotnet/machinelearning/pull/4494).\r\n\r\n'
651709754,5287,b'fix test can_reload_model',"b""Fix below test failure by increase wait time:\r\n\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=716174&view=logs&j=41509eb4-74ce-5e57-61b4-bdf74b39e7c1&t=522d178a-829f-5bff-ccb9-04bea054b64d\r\n\r\nerror message is like:\r\n\r\nX Microsoft.Extensions.ML.FileLoaderTests.can_reload_model [2s 11ms]\r\n  Error Message:\r\n   FileLoader ChangeToken didn't fire before the allotted time.\r\n\r\n\r\nthis failure is tracked at #5266\r\n"""
650436345,5280,b'Properly normalize column names in Utils.GetSampleData() for duplicate cases',"b""Fix #5267 \r\n\r\nThis PR fixes the bug where columns generated from inline data were normalized directly through `Utils.Normalize()`, which only fixes the naming of a given column name, but **does not** take into account duplicate column names that may exist in a dataset.\r\n\r\nPR #5177 introduced a way to fix these duplicate column names by adding the differentiator suffix '_col_x' where 'x' represents the the dataset load order for a given column. In this PR I have separated this generation of distinct and unique column names from `Utils.GenerateClassLabels()` and made it into its own function to `Utils.GenerateColumnNames()`. This is so that this generation of distinct and unique column names can also be used in `Utils.GenerateSampleData`, which before this PR resulted in exceptions. Now, column names from inline data are properly normalized, and duplicate column names are handled.\r\n\r\nThis PR also adds a unit test to test the case of duplicate column names with `Utils.GenerateSampleData`."""
650141899,5279,b'StopWordsRemovingEstimator export to Onnx',"b'- Exporting StopWordsRemovingEstimator/CustomStopWordsRemovingEstimator to Onnx. \r\n- A test which currently fails is the edge case where all the words in the text get removed. While Ml.net produces an empty array, Onnx produces an array of length 1 with the empty string. Suggestions for how handle this case? \r\n\r\nNote: The decision was address the issue mentioned above in another PR. '"
649426349,5275,b'Issue 5051 - ignore duplicate header when load data',"b'address #5051 \r\n1. ignore extra header in line reader of text loader \r\n2. enhance logging\r\n3. corresponding test\r\n4. fix existing text loader test bugs, data file ""breast-cancer.txt"" don\'t have header but many tests use this data file with hasHeader settting to true which is wrong.\r\n'"
648588680,5272,b'remove test data clean up step',"b'see below error during test data clean up stage, try to remove this stage as this might be unnecessary we already fine tune disk usage:\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=710808&view=logs&j=f50056e9-8f98-53f0-451e-59b00a9fd1aa&t=c630d711-0b9f-5f2b-2dc5-62892e1fb5ae\r\n\r\n'"
648483511,5269,b'Fix for conditional error in root cause analysis additions',"b'Fix for error in refactoring RCA code. This establishes the same logic in the `OrderDimensions` code as in the previous version, cf. https://github.com/dotnet/machinelearning/blob/1c2469fb8c99afa45531fa9ecca67598291a2288/src/Microsoft.ML.TimeSeries/RootCauseAnalyzer.cs#L460\r\n\r\n\r\n\r\n'"
647891976,5268,b'address build version issue and enhance logging',"b'part of issue #5266\r\n\r\n1. address issue ""error CS7035: The specified version string does not conform to the recommended format - major.minor.build.revision"", one build definition sample of similar issue: https://dev.azure.com/dnceng/public/_build/results?buildId=656357&view=logs&j=28859320-f5de-51e0-1fd2-7bea8c11cf7a&t=ed8fb6c3-76d9-56ef-25a2-06e3456edf43\r\n\r\nThis issue looks like a bug in msbuild versioning. This only happens when the build is crossing 2 days as msbuild versioning is generating versioning file each day so when some project starts to build when the system time is crossing to new day, seems msbuild versioning can\'t handle this case and read empty BuildNumberMajor and BuildNumberMinor sometimes which cause the assembly version number to be a invalid format.\r\n\r\nI can repro this issue by set system time to a time very close to midnight, say 11:58 PM then start build from cmd, there is pretty good chance to repro the build version issue. Since we don\'t have a way to upgrade build tools now I will use default value of BuildNumberMajor and BuildNumberMinor to mitigate this issue.\r\n\r\n2. enhance logging'"
647580293,5265,b'make timeout larger as we are seeing timeouts in CI',"b'we start to seeing timeouts in CI build so make the timeout larger, this is caused by sometimes download tensorflow meta files are slow(takes more than 10 minutes but normally this takes less than 1 minute), also CI tests runs slow than before:\r\n\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=689649&view=logs&j=dd8eddb6-ecc6-5f65-73e6-df90e5693b94\r\nhttps://dev.azure.com/dnceng/public/_build/results?buildId=706453&view=logs&j=87172896-2df6-55a2-04c3-60b48f00f19f\r\n'"
646544444,5263,b'Enabling Ranking Cross Validation',"b'- Enabled Ranking Cross Validation \r\n- Fixed some syntax errors in the ranking CodeGen generated code\r\n\r\n**Issue**:  Cross Validation is needed in order to integrate the AutoML Ranking Experiment with ModelBuilder. \r\n**Resolves:** #2685 \r\n\r\nUser Scenarios: \r\n- If the user doesn\'t provide a `GroupIdColumnName`, the default becomes ""GroupId"". This is used as the `SamplingKeyColumn` used to split the data. \r\n\r\n- If the user provides both a `GroupIdColumnName` and a `SamplingKeyColumnName`, both most be the same or an exception is thrown. \r\n\r\n**Review**: If the user only provides a `SamplingKeyColumnName`, should we throw an error. Since we use the groupId to split the CV data, the user should not be populating the `SamplingKeyColumnName`. As of right now, an error is only thrown when the `GroupIdColumnName` and a `SamplingKeyColumnName` differ. \r\n'"
646129970,5261,b'Fixed score column name and order bugs in CalibratorTransformer',"b'Fix #4700 \r\n\r\nAs explained in #4700, the column order in which the Score column is given to `PlattCalibratorTransformer` exposes a bug in `CalibratorTransformer` where the name and the location of the score column is hard-coded. This PR fixes this hard-coding, where now the name and order of the score column given to `CalibratorTransformer` can be different than the default values.\r\n\r\nI have also added unit tests to confirm these changes with respect to direct non-standard column name tests and Onnx Conversions.'"
646008734,5260,"b'fix issue 4322, enable lda summary output'",b'fix issue 4322: https://github.com/dotnet/machinelearning/issues/4322\r\n1. output topic summary to model file when OutputTopicWordSummary is set to true\r\n2. open public API from lda transformer to get topic summary\r\n\r\n'
645890659,5259,b'remove unnecessary output from lda native',"b""issue: https://github.com/dotnet/machinelearning/issues/3192\r\n\r\nthese output looks like debug info and don't need output them\r\n"""
645862327,5258,b'Updated AveragedPerceptron default iterations from 1 to 10',"b'Per issue #4749, changes the default AveragePerceptron iteration count from 1 to 10. Also updates all baseline files that were updated as a result.'"
645715124,5257,b'Add two-variable scenario in Tensor shape inference for TensorflowTransform',"b'fix [4364](https://github.com/dotnet/machinelearning/issues/4364)\r\n\r\nThere are a couple of image related scenarios that tensor shape inferencing should handle (tensor usually has shape [W,H,C] or [N,W,H,C] and usually W = H), the first three are covered by current implementation. This PR added the fourth one.\r\n1, [?, ?, C]\r\n2, [?, W, H, C]\r\n3, [N, ?, ?, C]\r\n4, [?, ?, ?, C] (added in this PR)\r\n\r\nThere was another [PR](https://github.com/dotnet/machinelearning/pull/4509) that attempted to resolve this in the past and it considered scenarios like [?, W, ?, C] or [?, ?, H, C] but I am not sure(and never seen) these could be any deep learning scenarios. We can discuss this since I could be wrong and I will add those scenarios if necessary. '"
644511174,5255,"b'Added cross entropy support to validation training, edited metric reporting'","b""Fix #4807 \r\n\r\nIn this PR, I've added cross entropy metric calculation & reporting during validation training in the Image Classification Trainer. Now, validation training can obtain cross entropy values for each epoch during validation training.\r\n\r\nI have attached below screenshots of training and validation metrics with this [repro](https://github.com/dotnet/machinelearning-samples/compare/master...gartangh:validation_metrics).\r\n\r\nBefore (note that learning rate is constant, even when the given `ExponentialLRDecay` is used, and cross entropy during validation is reported as 0):\r\n![before_2](https://user-images.githubusercontent.com/5262061/85540803-455e8680-b5cc-11ea-9928-dab19fd901a6.png)\r\n\r\nAfter:\r\n![_after](https://user-images.githubusercontent.com/5262061/86318215-2ec8b880-bbe6-11ea-86e1-72e77b4ed3a3.png)\r\n\r\nI have also edited `ToString()` to report accuracy and cross entropy for the validation phase as well. Reporting learning rate decay during validation isn't necessary, as no learning rate decay occurs in validation.\r\n\r\nI have also added tests to verify the proper decaying of the cross-entropy rate with this PR.\r\n"""
