pull_id,pull_no,title,body
698717469,13517,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: 417b2982-fde8-462c-a3ba-08d849eee92a\r\n- **Build**: 20200910.18\r\n- **Date Produced**: 9/11/2020 12:57 AM\r\n- **Commit**: 18d261b20c2e7f23ebd1971a8ce2fa701be757e0\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.AspNetCore.TargetingPack.x64.5.0**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **dotnet-dev-certs**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **dotnet-user-secrets**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **dotnet-watch**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.App.Ref**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.0-rc.2.20460.12 to 5.0.0-rc.2.20460.18][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/3692e12...18d261b\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n\r\n\r\n\r\n'
698634079,13516,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d454d19-9114-480c-4ffc-08d849ef93df)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d454d19-9114-480c-4ffc-08d849ef93df\r\n- **Build**: 20200910.10\r\n- **Date Produced**: 9/10/2020 9:10 PM\r\n- **Commit**: 3802520ce6951111092039fe5b365985d9677708\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **System.CodeDom**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.Extensions.DependencyModel**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.Platforms**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **Microsoft.NETCore.App.Ref**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **System.Text.Encoding.CodePages**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **System.Security.Cryptography.ProtectedData**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n  - **System.Resources.Extensions**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.10][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/cead74a...3802520\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d454d19-9114-480c-4ffc-08d849ef93df)\r\n\r\n'
698629572,13515,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ad61101f-d10e-4ff5-c2aa-08d849f40056)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: ad61101f-d10e-4ff5-c2aa-08d849f40056\r\n- **Build**: 20200910.1\r\n- **Date Produced**: 9/10/2020 8:10 PM\r\n- **Commit**: 23d2e4705e415528d81dcad3a16944d4d451c3e9\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: [from 16.8.0-preview-20460-02 to 16.8.0-preview-20460-01][1]\r\n  - **Microsoft.Build**: [from 16.8.0-preview-20460-02 to 16.8.0-preview-20460-01][1]\r\n\r\n[1]: https://github.com/dotnet/msbuild/compare/579c58b...23d2e47\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ad61101f-d10e-4ff5-c2aa-08d849f40056)\r\n\r\n'
698629505,13514,b'[master] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 541ffb79-a58a-4b7b-321c-08d8080363b6\r\n- **Build**: 20200910.1\r\n- **Date Produced**: 9/10/2020 8:10 PM\r\n- **Commit**: 23d2e4705e415528d81dcad3a16944d4d451c3e9\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: [from 16.8.0-preview-20460-02 to 16.8.0-preview-20460-01][1]\r\n  - **Microsoft.Build**: [from 16.8.0-preview-20460-02 to 16.8.0-preview-20460-01][1]\r\n\r\n[1]: https://github.com/dotnet/msbuild/compare/579c58b...23d2e47\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n\r\n'
698611915,13512,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:2218df13-7bfe-419a-a3bb-08d849eee92a)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: 2218df13-7bfe-419a-a3bb-08d849eee92a\r\n- **Build**: 20200910.9\r\n- **Date Produced**: 9/10/2020 10:19 PM\r\n- **Commit**: c62a29ba2414b86e1dfea25706de46ddea1ce2da\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.9][1]\r\n  - **Microsoft.WindowsDesktop.App.Ref**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.9][1]\r\n  - **Microsoft.WindowsDesktop.App**: [from 5.0.0-rc.2.20460.7 to 5.0.0-rc.2.20460.9][1]\r\n\r\n[1]: https://github.com/dotnet/windowsdesktop/compare/853c11c...c62a29b\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:2218df13-7bfe-419a-a3bb-08d849eee92a)\r\n\r\n\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.2.20460.2 to 5.0.0-rc.2.20460.4 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.DotNet.Wpf.ProjectTemplates**: from 5.0.0-rc.2.20460.2 to 5.0.0-rc.2.20460.4 (parent: Microsoft.WindowsDesktop.App)\r\n  - **Microsoft.Dotnet.WinForms.ProjectTemplates**: from 5.0.0-rc.2.20459.10 to 5.0.0-rc.2.20460.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n"""
698553300,13510,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20200910.20\r\n- **Date Produced**: 9/11/2020 2:12 AM\r\n- **Commit**: e8b8066dce2ba6f8c4ad73331d3dd8ab4cb49dca\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **dotnet-watch**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **dotnet-user-secrets**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **dotnet-dev-certs**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.App.Ref**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.0-rc.2.20460.3 to 5.0.0-rc.2.20460.20][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/ee765e7...e8b8066\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n\r\n\r\n'
698548390,13508,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: 417b2982-fde8-462c-a3ba-08d849eee92a\r\n- **Build**: 20200910.6\r\n- **Date Produced**: 9/10/2020 8:23 PM\r\n- **Commit**: 848f42df8e25f51ff9e7783541ba63a9cfde189a\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.AspNetCore.TargetingPack.x64.5.0**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **dotnet-dev-certs**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **dotnet-user-secrets**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **dotnet-watch**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.App.Ref**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.0-rc.2.20460.4 to 5.0.0-rc.2.20460.6][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/0637599...848f42d\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n\r\n'
698536350,13507,b'Adding test coverage for SupportedOSPlatform on default windows values',b'Fixes #13494'
698490879,13506,b'Update to 3.1.109',b''
698462478,13505,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/fsharp',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:795c0db1-f8a4-47b9-a3bd-08d849eee92a)\r\n## From https://github.com/dotnet/fsharp\r\n- **Subscription**: 795c0db1-f8a4-47b9-a3bd-08d849eee92a\r\n- **Build**: 20200910.6\r\n- **Date Produced**: 9/11/2020 12:45 AM\r\n- **Commit**: 183ab3a82559908b1b1d477fb3ced179617f4e8d\r\n- **Branch**: refs/heads/release/dev16.8\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.FSharp.Compiler**: [from 11.0.0-beta.20459.7 to 11.0.0-beta.20460.6][1]\r\n\r\n[1]: https://github.com/dotnet/fsharp/compare/8f22066...183ab3a\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:795c0db1-f8a4-47b9-a3bd-08d849eee92a)\r\n\r\n\r\n\r\n'
698445357,13504,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ad61101f-d10e-4ff5-c2aa-08d849f40056)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: ad61101f-d10e-4ff5-c2aa-08d849f40056\r\n- **Build**: 20200910.2\r\n- **Date Produced**: 9/10/2020 8:07 PM\r\n- **Commit**: 579c58bd798f402805bafe7bb73a0f7816504caa\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: [from 16.8.0-preview-20454-01 to 16.8.0-preview-20460-02][1]\r\n  - **Microsoft.Build**: [from 16.8.0-preview-20454-01 to 16.8.0-preview-20460-02][1]\r\n\r\n[1]: https://github.com/dotnet/msbuild/compare/b33e548...579c58b\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ad61101f-d10e-4ff5-c2aa-08d849f40056)\r\n\r\n'
698445242,13503,b'[master] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 541ffb79-a58a-4b7b-321c-08d8080363b6\r\n- **Build**: 20200910.2\r\n- **Date Produced**: 9/10/2020 8:07 PM\r\n- **Commit**: 579c58bd798f402805bafe7bb73a0f7816504caa\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: [from 16.8.0-preview-20454-01 to 16.8.0-preview-20460-02][1]\r\n  - **Microsoft.Build**: [from 16.8.0-preview-20454-01 to 16.8.0-preview-20460-02][1]\r\n\r\n[1]: https://github.com/dotnet/msbuild/compare/b33e548...579c58b\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n\r\n'
698442854,13502,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:6d454d19-9114-480c-4ffc-08d849ef93df)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: 6d454d19-9114-480c-4ffc-08d849ef93df\r\n- **Build**: 20200910.7\r\n- **Date Produced**: 9/10/2020 7:40 PM\r\n- **Commit**: cead74acd39b1351b1668e440f6c7e220c216240\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **System.CodeDom**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NET.HostModel**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.Extensions.DependencyModel**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.Platforms**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.DotNetHostResolver**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.App.Host.win-x64**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.App.Internal**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **Microsoft.NETCore.App.Ref**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **System.Text.Encoding.CodePages**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **System.Security.Cryptography.ProtectedData**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n  - **System.Resources.Extensions**: [from 5.0.0-rc.2.20458.8 to 5.0.0-rc.2.20460.7][1]\r\n\r\n[1]: https://github.com/dotnet/runtime/compare/98dd097...cead74a\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:6d454d19-9114-480c-4ffc-08d849ef93df)\r\n\r\n'
698441768,13501,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/windowsdesktop',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:2218df13-7bfe-419a-a3bb-08d849eee92a)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: 2218df13-7bfe-419a-a3bb-08d849eee92a\r\n- **Build**: 20200910.4\r\n- **Date Produced**: 9/10/2020 7:57 PM\r\n- **Commit**: a94bff0bfde1cd5546d65febde8e91a766424bad\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App.Runtime.win-x64**: [from 5.0.0-rc.2.20460.2 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.WindowsDesktop.App.Ref**: [from 5.0.0-rc.2.20460.2 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.WindowsDesktop.App**: [from 5.0.0-rc.2.20460.2 to 5.0.0-rc.2.20460.4][1]\r\n\r\n[1]: https://github.com/dotnet/windowsdesktop/compare/20f52bd...a94bff0\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:2218df13-7bfe-419a-a3bb-08d849eee92a)\r\n\r\n'
698426679,13500,b'[master] Update dependencies from mono/linker',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:9ac01057-d33d-4509-c9e1-08d846b6e5b9)\r\n## From https://github.com/mono/linker\r\n- **Subscription**: 9ac01057-d33d-4509-c9e1-08d846b6e5b9\r\n- **Build**: 20200910.3\r\n- **Date Produced**: 9/10/2020 4:33 PM\r\n- **Commit**: 4f11a35ee8ad2bb16e9d66091023891cd31a0a73\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.ILLink.Tasks**: [from 6.0.0-alpha.1.20460.2 to 6.0.0-alpha.1.20460.3][1]\r\n\r\n[1]: https://github.com/mono/linker/compare/d6e8f43...4f11a35\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:9ac01057-d33d-4509-c9e1-08d846b6e5b9)\r\n\r\n'
698410933,13499,b'[release/5.0.1xx-rc2] Update dependencies from mono/linker',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:b10cb26c-d99d-4c7c-c2a6-08d849f40056)\r\n## From https://github.com/mono/linker\r\n- **Subscription**: b10cb26c-d99d-4c7c-c2a6-08d849f40056\r\n- **Build**: 20200910.4\r\n- **Date Produced**: 9/10/2020 7:30 PM\r\n- **Commit**: ec64f674d276f2c7a5caa0e1c93a2190b35b2133\r\n- **Branch**: refs/heads/release/5.0\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.ILLink.Tasks**: [from 5.0.0-rc.1.20459.2 to 5.0.0-rc.1.20460.4][1]\r\n\r\n[1]: https://github.com/mono/linker/compare/2f00433...ec64f67\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:b10cb26c-d99d-4c7c-c2a6-08d849f40056)\r\n\r\n'
698361653,13498,b'[release/5.0.1xx-rc2] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: 417b2982-fde8-462c-a3ba-08d849eee92a\r\n- **Build**: 20200910.4\r\n- **Date Produced**: 9/10/2020 6:36 PM\r\n- **Commit**: 0637599517adf7fb5114ec800c6eba3591d27b91\r\n- **Branch**: refs/heads/release/5.0-rc2\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **VS.Redist.Common.AspNetCore.TargetingPack.x64.5.0**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **dotnet-watch**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **dotnet-user-secrets**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **dotnet-dev-certs**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.Analyzers**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.App.Runtime.win-x64**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.App.Ref**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.NET.Sdk.Razor**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: [from 5.0.0-rc.2.20459.20 to 5.0.0-rc.2.20460.4][1]\r\n\r\n[1]: https://github.com/dotnet/aspnetcore/compare/70725b5...0637599\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:417b2982-fde8-462c-a3ba-08d849eee92a)\r\n\r\n'
