pull_no,comment_no,comment_body
154,79665574,b'It should be targets. Left over from earlier attempt to do this earlier in props phase. #Resolved\n'
154,79665838,"b'$(TargetFramework) is correct here. This runs in the inner build to expand individual $(TargetFramework) to $(TargetFrameworkIdentifier), $(TargetFrameworkVersion) #ByDesign\n'"
154,79666459,"b'I\'ll just put the name without a path and I\'d be fine removing the names altogether, but we can do that separately. I\'m trying to follow a convention that doesn\'t yet exist, but that I\'m proposing in https://github.com/Microsoft/msbuild/issues/1046 where a package puts its cross-targeting (aka ""outer"") build participation in build/cross/packagename.targets. But that creates two files of the same name and so I updated the comment to distinguish them. #Resolved\n'"
154,79694445,"b""I added this to common targets so that any project can reference a cross-targeted project:\nhttps://github.com/Microsoft/msbuild/blob/e7019886b3fd520b547a7353d78d106d72a4b828/src/XMakeTasks/Microsoft.Common.CurrentVersion.targets#L1494\n\nI'll copy some comments over to make it clear when seeing it on this side too.\n #Resolved\n"""
154,79694886,"b""The reason is that we need to preserve the spelling of target framework. We guarantee that whatever spelling you use in $(TargetFrameworks) (and there can be more than 1 for same target, e.g. net45 net4.5) is what you can condition $(TargetFramework) against in your project. With that said, it may be the case the NuGetFramework.ToString() doesn't adjust or canonicalize in which case I could use that. I'll investigate and add a comment to clarify the importance of being careful here.  #Resolved\n"""
154,79695252,"b""I'll factor it for clarity. I want to preserve that msbuild /p:InnerTargets=x;y;z will do the inner build of x, y, and z. I can do that without actually making build the worker though by making build use a worker too. #Resolved\n"""
154,79706977,"b""I'll look into getting a better error, but I think it's going to require passing in more from common targets. I've filed [https://github.com/dotnet/sdk/issues/155](https://github.com/dotnet/sdk/issues/155) to handle this separately.\n\n---\n\nIn reply to: [79675873](https://github.com/dotnet/sdk/pull/154#discussion_r79675873) [](ancestors = 79675873)\n"""
154,79714085,b'Oops. #Resolved\n'
154,79719327,"b""I've changed the final return true, but the early false exits are by design and easy to prove Log.HasLoggedErrors is false. I'd like to leave that. #Resolved\n"""
162,80156187,"b""Isn't this missing `<PropertyGroup>`?\n"""
163,80179135,"b'I think my update of msbuild is commit #3645, so ideally we need that or higher. Is there not a more recent successful build?\n'"
163,80286753,"b""> So i'll take a drop of the new CLI in #164\n\nDo you mind if I just update independently to 003665: #165\n"""
163,80287003,b'I have some changes that depend on common targets being updated pending.\n'
161,80346908,b'Nit: `var`\n'
161,80346981,b'Nit: `var`\n'
172,80350663,"b""Items generally have a singular name though we're not 100% consistent with that.\n"""
172,80350695,"b""I think there's a new use symbolic links too.\n"""
164,80583843,"b""I'm guessing we're still broken for restore and x-targeting based on email I just sent.\n"""
184,80800190,b'I actually fixed #178 yesterday but was still blocked on re-enabling the tests without everything here and the parts we debugged together. I just tried enabling it on top of this PR and msbuild targets hacked to include Microsoft/msbuild#1104. It worked great! https://github.com/eerhardt/core-sdk/compare/TestsUsingPackageRefs...nguerrera:enable-cross-targeting-test \xf0\x9f\x8e\x89 \n'
184,80806215,"b""Whatever's easier for you is fine by me. :)\n"""
192,81252440,b'We should have that for parity\n'
192,81252828,"b""Filed #194. Can you point me to code for how it worked in project.json land? I imagine I'd also want a NETSTANDARD define with no version.\n"""
192,81253014,b'Jinx. #195 it is. ;)\n'
204,81809842,"b""It occurred to me after the meeting that `/p:Configuration=` might be better, though I don't know if that will clear the env variable inheritance or not. Either way, can you reference a bug in a comment here?\n"""
204,81810632,"b""> I'll add a reference to #203. That's the right bug, right?\n\nYep, thanks.\n"""
192,81872382,"b""This was the big thing: https://github.com/dotnet/sdk/pull/176. I was under the impression that there was far more after that while we were still in a bad state with restore and P2P vs. cross-targeting, but the root cause was the same once @eerhardt and I debugged through that. I'm looking at publish now and there will likely be some changes there too. This still only tests build.\n"""
192,81992549,b'Typo. It was supposed to be non-desktop. Fixing.\n'
192,81994295,"b'Doh. I mean it was supposed to be ""on windows""\n'"
212,82212581,b'Should this ignore case?\n'
212,82213300,"b'Similar question, all of these tables are case-sensitive by design, right?\n'"
212,82213544,"b'If not, this line is equivalent to the more succinct `if (fullDependencyProjectPath == projectFileDependencyName)`\n'"
212,82213874,"b'WithXxx pattern is used extensively in immutable designs (e.g. basically all of Roslyn) to mean create a new instance with Xxx. Modifying current instance and returning `this` in a ""wither"" is very surprising to me.\n'"
212,82238156,b':(\n'
212,82238886,"b""cc @terrajobst. Irrespective of fluency, 'with' is an especially bad naming choice for something that has a side-effect IMHO.\n"""
212,82239008,b'`x.WithY(y)` changing x is really unfortunate.\n'
212,82243591,"b""Don't bother. I give up. \xf0\x9f\x98\xa2 \n"""
212,82247773,"b""The clear precedent across these projects is a fair reason to stick with it here. It's a mind bender for me that such a pervasive pattern in Roslyn is not universal in the ecosystem, but I'll just have to live with that. ;)\n"""
231,82492852,"b""No good can come from NoStdLib=false if we get here. Let's just wack it like the others.\n"""
231,82492884,"b""I'm not sure so I'll file an issue to think about it (no action item for this change), but I suspect the best defaults would be designtimeunify always, unify all class libs and autogeneratebindingredirects for desktop exes.\n"""
231,82492905,"b""Just confirming that the interesting case is only netcoreapp because netstandard exes aren't a thing (per offline conversation). I'm ok having in this group, but do we need a work item to error out on netstandard exe?\n"""
231,82493557,"b""Yes. I see these new targets as a fabulous opportunity to squash legacy defaults that we've been too afraid to change in-place. :)\n"""
229,82673451,"b""Please follow up on this as a separate PR. We need to drain the active PRs for a history rewrite, so I'll merge this now.\n"""
241,82841816,b'Is this fundamentally different from what msbuild does if an exception escapes execute?\n'
241,82842511,"b'Please throw a specific exception (define one it if we have to) to signal normal error in task execution and only catch that in TaskBase.Execute. Throwing System.Exception leads to catching System.Exception, and catching System.Exception (everything) leads to treating bugs as user errors.\n'"
240,82843117,"b""OK, I'll get to the root of it and remove the de-duping here. I'll leave the Path.GetFullPath normalizing because that was a red herring that cost me a bunch of time.\n"""
241,82843470,"b'Also, of we have a specific exception to mean normal error case, we should not show a stack trace.\n'"
241,82844038,"b'The correct behavior IMHO is:\n\nAny old exception -> it is unexpected (probably a bug) and we shouldn\'t try to make it pretty, let it go.\nAn exception we explicitly threw to tell the user ""hey, there\'s this problem with this input"" -> don\'t even showe a stack trace. Stack traces are for bugs.\n'"
241,82844351,b'That name sounds fine to me.\n'
240,82851071,b'Fixed. We no longer use RemoveDuplicates blindly across everything.\n'
244,82907256,"b'The condition was unnecessary, yes. Include of empty list is a no-op.\n'"
258,83082265,b'nit: whitespace\n'
262,83130004,"b""I almost did but have some concerns so opted to keep separate things separate. Let's discuss tomorrow.\n"""
276,83319070,"b""IIRC, I structured it this way so a new language, say F# could override only CoreGenerate. I misunderstood how inputs/outputs work with respect to DependsOnTargets. I wanted it to take care of as much as I could in non-core and let the overrides handle the rest. Maybe that's not worth it now that it doesn't work as I thought it did. (I thought if inputs and outputs were up to date, it wouldn't run its dependencies.)\n"""
276,83320807,"b""I think it is desirable for GetAssemblyVersion to run always though that wasn't actually my primary objective, I was trying to make it so overrides don't have to repeat what happens before/after core. This is still the case so I think we should keep the split.\n"""
282,83461904,"b'Yes, but if I add it to the test, it will trigger this though on most machines. \n\n```\nerror MSB3644: The reference assemblies for framework "".NETFramework,Version=v2.0"" were \nnot found. To resolve this, install the SDK or Targeting Pack for this framework version or \nretarget your application to a version of the framework for which you have the SDK or Targeting \nPack installed.\n```\n'"
282,83461964,"b'So, if you install the ref assemblies, you can target net20 or net35.\n'"
