pull_no,comment_no,comment_body
60,10803964,"b""Discussed with @anpete and our thinking was that having it as a ctor param allows you to pass in a different implementation if you want (without having to derive from SqlServerDataStore). It's exposed in a ctor on SqlServerDataStore too.\n"""
60,10804231,"b""You could still take it as a param in the ctor of the derived class and return in the property without polluting the base class which always has to be inherited because it's abstract... (this makes testing easier - if I want to mock RelationalDataStore and I don't care about the SqlGenerator I would still have to create and pass a mock SqlGenerator with the current design whereas with an abstract property I would not have to do that). \n"""
60,10805384,"b""Makes sense, I'll do that.\n"""
69,10958928,b'Use TypeCode here instead of strings. \n'
69,10958975,"b'Even better, just use dynamic to dispatch to the strongly typed overloads below. \n'"
69,10958982,b'Any\n'
69,10959044,b'Not sure what DiffSource means here. I would consider creating a separate operation builder class instead.\n'
69,10961024,"b""Only types that implement IConvertible have GetTypeCode. DateTimeOffset for example is not one of them. Dynamic doesn't appear to work well with base methods. Switch on strings is optimized to do a lookup, similar to hashtable.\n"""
69,10961054,"b'I like Count more :), but ok.\n'"
69,10961064,"b""Agree that it is not the most suggestive name, but I'll have the same problem with naming the class, so any suggestions are welcome.\n"""
69,10962900,"b'Ok, using dynamic instead.\n'"
69,10962918,"b'I prefer to leave this as is because the rest of the code in the method is using indexers to get to columns, so using count is consistent with that style.\n'"
69,10962923,b'Added TODO to rename or move to different class.\n'
67,10939753,b'Are we only handling this for primary key?\n'
67,10940473,"b""We do it for any store generated property however the WHERE condition for the SELECT after INSERT only needs keys. If the key was store generated then we don't have the value/parameter for it and have to ask the provider for creating the condition. \n"""
67,10941517,b'Got it; makes sense.\n'
75,11086085,b'Do this in the front end.\n'
75,11086110,b'EntityStateExtensions.IsDirty?\n'
75,11086203,b'By that you mean in the context before we hit the store?\n'
75,11087339,b'I thought about making the batchExecutor null by default and instantiating it in the ctor if it is null...\n'
75,11088045,"b""Yeah I think we need to standardize on how we handle these things that kind of have a default value that needs to work but we want folks to be able to override (when folks are creating the type by hand that is, for stuff we create that's the dependency resolver :)). I kind of like the pattern in SqlServerDataStore where we have an overload with only what's required and another that takes everything... but it sucks that you have to supply everything even if you only want to override one.\n"""
75,11088073,b'Ya. Only send what needs to be saved.\n'
75,11088074,"b""Good idea, I'll add it.\n"""
75,11088171,"b'Poor mans DI is fine, usually to make testing easier.\n'"
75,11088204,"b""Cool, I'll make the relational stuff throw then if it detects anything it's not expecting (just because it can have big side effects if you get something wrong :) )\n"""
75,11088238,"b""@moozzyk that means I don't need to make the changes in Relational to make stuff public. Do you want me to leave them in or revert?\n"""
75,11099448,b'Need to pass entriesToSave to SaveChangesAsync here otherwise filtering is not used. Also need a test for case where there is a mix of dirty and clean entities.\n'
75,11099452,b'Use IsDirty here\n'
73,11076832,"b""I don't think this concept belongs on Column.\n"""
73,11079574,"b""Little detail, but from the samples I have seen PK is used as prefix most commonly. Also, I am not sure if KeyName should be renamed to PrimaryKeyName, since with current design IForeignKey derives from IKey, so one can pass an IForeignKey and get a name that has PK in it. It doesn't have to be changed now, just saying.\n"""
73,11081760,"b'In the future we could add operations similar to the migration ones but for insert, update, delete to avoid all these parameters. They may prove useful for doing data migrations as well.\n'"
73,11087129,b'Where does it belong then?\n'
73,11088247,"b'Not sure, what relational aspect on Column does this map to?\n'"
73,11088685,"b'Whether the value is generated by the store and what kind of generation it is (identity vs. computed, possibly default in the future). Column was the closest thing to me it belonged to \n'"
73,11089017,"b""I don't think we want to couple the relational model directly to Metadata. I also don't think this concept maps well to relational columns. Rather, a column can have a default value, and in some databases, an identity spec.\n"""
73,11089724,"b'We should probably chat about this. I think at this level of the model we probably need to know whether a column can acquire a new value after insert or update, and whether it can be written to.\n'"
73,11217606,b'I will add a store specific enum for this.\n'
73,11217665,"b""It's easy to change. Will do.\n"""
73,11217685,b'Possibly.\n'
73,11223610,b'Database does not have a name anymore so this can be removed.\n'
73,11223700,b'Yes. I am rebasing on the latest version and already removed this.\n'
73,11223701,"b'DatabaseBuilder generates names if StorageName is not specified, so this can be removed.\n'"
73,11223764,b'This is also gone - Rowan introduced a method that does the same in the ModelBuilder and I am now using it.\n'
73,11224408,"b'Small detail but  should the property be named ValueGenerationStrategy? \nAlso we probably need to come up with a consistent way for naming types that exist in both the Metadata and Relational namespaces. If we decide to prefix them with Store, then maybe ForeignKey from Relational needs to be StoreForeignKey. Otherwise StoreValueGenerationStrategy needs to be ValueGenerationStrategy and we can use namespaces to identify them where both are used in the same file. I would add a TODO for that..\n'"
73,11224841,"b'Minor, but ""c"" should be ""pair"" or ""p"" to avoid confusion with column. Ultimately it is ok.\n'"
73,11224944,b'Instead of .Where(...) does .Except(table.PrimaryKey.Columns) work?\n'
73,11225270,"b'Maybe we can have a IsStoreGeneratedValue method somewhere, maybe on Column, to avoid repeating the 2 lines above.\n'"
73,11225387,"b'My current change in review, about the model differ, adds a ModelDatabaseMapping class with instance created by DatabaseBuilder that can be used to go from model objects to database objects and viceversa. If passes review maybe it can be used here, instead of directly using StorageName.\n'"
78,11214626,"b""Do we need all 3 classes ShadowStateEntry, ClrStateEntry, MixedStateEntry? From a general point of view, I am used to see either the specialized classes (ShadowStateEntry, ClrStateEntry) or the mix (MixedStateEntry) but not all 3. But I don't know details about the design so this question may not make sense.\n"""
