issue_id,issue_no,title,body
720551308,11181,"b'Dynamo is not working when i press ""Run""'","b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n2.3\r\n(Which version of Dynamo are you using? Go to Help > About if you\'re not sure.)\r\n\r\n## Operating system\r\nwindows 10\r\n(e.g. Windows 7, Windows 8.1, etc)\r\n\r\n## What did you do? \r\n\r\nI tried a code and clicked ""run""\r\n\r\n## What did you expect to see?\r\n\r\nI expected to see the result of my coding\r\n\r\n## What did you see instead?\r\n\r\nBut whenever I click run, it shows not responding and freezes, and the program closes.\r\n'"
720272858,11180,b'Crash report from Dynamo 2.5.0.7460',"b""# Issue Description\r\nImport from Rhino \r\n\r\n### What did you do?\r\nImport nurbs curve from Rhino\r\n### What did you expect to see?\r\nCurve\r\n\r\n### What did you see instead?\r\nCrash\r\n\r\n### What packages or external references (if any) were used?\r\nRhynamo\r\n\r\n\r\n### Stack Trace\r\n```\r\nCannot access a disposed object.\r\nObject name: 'File3dm'.\r\n\r\n   at Rhino.FileIO.File3dm.NonConstPointer()\r\n   at Rhino.FileIO.File3dmObject.GetHashCode()\r\n   at System.Collections.Generic.Dictionary`2.Remove(TKey key)\r\n   at ProtoFFI.CLRObjectMarshaler.OnDispose(StackValue dsObject, Context context, Interpreter dsi)\r\n   at ProtoFFI.DisposeFunctionPointer.Execute(Context c, Interpreter dsi, List`1 s)\r\n   at ProtoCore.Lang.FFIFunctionEndPoint.Execute(Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.ExecWithZeroRI(List`1 functionEndPoint, Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData, FunctionEndPoint finalFep)\r\n   at ProtoCore.CallSite.Execute(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.DispatchNew(Context context, List`1 arguments, List`1 partialReplicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.DSASM.Executive.Callr(Int32 blockDeclId, Int32 functionIndex, Int32 classIndex, Boolean& explicitCall, Boolean isDynamicCall, Boolean hasDebugInfo)\r\n   at ProtoCore.DSASM.Heap.GCDisposeObject(StackValue svPtr, Executive exe)\r\n   at ProtoCore.DSASM.Heap.Sweep()\r\n   at ProtoCore.DSASM.Heap.SingleStep(Boolean forceGC)\r\n   at ProtoCore.DSASM.Heap.FullGC(IEnumerable`1 gcroots, Executive exe)\r\n   at ProtoScript.Runners.LiveRunner.ApplyUpdate()\r\n   at ProtoScript.Runners.LiveRunner.CompileAndExecuteForDeltaExecution(List`1 astList)\r\n   at ProtoScript.Runners.LiveRunner.SynchronizeInternal(GraphSyncData syncData)\r\n   at ProtoScript.Runners.LiveRunner.UpdateGraph(GraphSyncData syncData)\r\n   at Dynamo.Scheduler.UpdateGraphAsyncTask.HandleTaskExecutionCore()\r\n   at Dynamo.Scheduler.AsyncTask.Execute()\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.19041.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.5.0.7460`\r\n"""
719965446,11178,b'Crash report from Dynamo 2.4.1.6394',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\n(Fill in here)\r\n\r\n### What did you expect to see?\r\n(Fill in here)\r\n\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.17134.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.4.1.6394`\r\n"""
719629299,11175,b'Crash report from Dynamo 2.8.0.2471',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\n(Fill in here)\r\n\r\n### What did you expect to see?\r\n(Fill in here)\r\n\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 6.2.9200.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.8.0.2471`\r\n"""
719435946,11174,b'Crash report from Dynamo 2.5.0.7460',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\n(Fill in here)\r\n\r\n### What did you expect to see?\r\n(Fill in here)\r\n\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.19041.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.5.0.7460`\r\n"""
717569383,11171,b'CRASED WHEN ENABLING DYNAMAPS PACKAGE',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n Dynamo 2.0.4 Revit 2017.2.4\r\n\r\n## Operating system\r\n\r\nWindows 7\r\n\r\n## What did you do? \r\n\r\nTur on DynaMaps\r\n\r\n\r\n'"
717296207,11170,b'Dynamo 2.0.3 not able to install',"b""I am trying to install dynamo 2.0.3. on a new machine in the office. It seems it cant pull any install files from the servers anymore.\r\nI can't it here anymore too. Same goes for 2.0.4.. Are those deleted?"""
713718216,11161,b'Crash report from Dynamo 2.3.0.5885',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\n(Fill in here)\r\n\r\n### What did you expect to see?\r\n(Fill in here)\r\n\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.18362.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.3.0.5885`\r\n"""
713493219,11160,b'Informe de conflictos de Dynamo 2.3.0.5885',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\n(Fill in here)\r\n\r\n### What did you expect to see?\r\n(Fill in here)\r\n\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 6.2.9200.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.3.0.5885`\r\n"""
712432267,11159,b'Extension method from C# not picking up in Cpython but it does work with ironpython',"b'## Dynamo version\r\n2.8\r\n\r\n## Operating system\r\n10\r\n\r\n## What did you do? \r\nCreated a C# extension method for a string type object and call that extension method in python using CPython engine\r\n\r\n## What did you expect to see?\r\nThe extension to complete its intended function\r\n\r\n## What did you see instead?\r\nAn error message of  \r\n""Warning: AttributeError : \'str\' object has no attribute \'**{Extension method name}**\' [\'  File ""<string>"", line 74, in <module>\\n\', \'  File ""<string>"", line 74, in <lambda>\\n\']""\r\n\r\n## Notes\r\nThe extension work as intended on ironpython engine, but doesnt work with Cpython engine\r\n'"
711352467,11154,b'Crash report from Dynamo 2.3.0.5885',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\nDisconnected Geometry.DistanceTo to Cuboid.ByLengths \r\n\r\n### What did you expect to see?\r\nReturn to default value\r\n\r\n### What did you see instead?\r\nNothing. Crash\r\n\r\n### What packages or external references (if any) were used?\r\nNone\r\n\r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\nObject reference not set to an instance of an object.\r\n\r\n   at Dynamo.Models.DynamoModel.SelectModelImpl(SelectModelCommand command)\r\n   at Dynamo.Models.DynamoModel.ExecuteCommand(RecordableCommand command)\r\n   at Dynamo.Controls.NodeView.topControl_MouseRightButtonDown(Object sender, MouseButtonEventArgs e)\r\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\r\n   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)\r\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\r\n   at System.Windows.UIElement.ReRaiseEventAs(DependencyObject sender, RoutedEventArgs args, RoutedEvent newEvent)\r\n   at System.Windows.UIElement.OnMouseDownThunk(Object sender, MouseButtonEventArgs e)\r\n   at System.Windows.RoutedEventArgs.InvokeHandler(Delegate handler, Object target)\r\n   at System.Windows.RoutedEventHandlerInfo.InvokeHandler(Object target, RoutedEventArgs routedEventArgs)\r\n   at System.Windows.EventRoute.InvokeHandlersImpl(Object source, RoutedEventArgs args, Boolean reRaised)\r\n   at System.Windows.UIElement.RaiseEventImpl(DependencyObject sender, RoutedEventArgs args)\r\n   at System.Windows.UIElement.RaiseTrustedEvent(RoutedEventArgs args)\r\n   at System.Windows.Input.InputManager.ProcessStagingArea()\r\n   at System.Windows.Input.InputManager.ProcessInput(InputEventArgs input)\r\n   at System.Windows.Input.InputProviderSite.ReportInput(InputReport inputReport)\r\n   at System.Windows.Interop.HwndMouseInputProvider.ReportInput(IntPtr hwnd, InputMode mode, Int32 timestamp, RawMouseActions actions, Int32 x, Int32 y, Int32 wheel)\r\n   at System.Windows.Interop.HwndMouseInputProvider.FilterMessage(IntPtr hwnd, WindowMessage msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\r\n   at System.Windows.Interop.HwndSource.InputFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\r\n   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\r\n   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)\r\n   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\r\n   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.18363.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.3.0.5885`\r\n"""
709742975,11148,b'\xd0\x9e\xd1\x82\xd1\x87\xd0\xb5\xd1\x82 \xd0\xbe \xd1\x81\xd0\xb1\xd0\xbe\xd0\xb5 \xd0\xb2 Dynamo 2.3.0.5885',"b'# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\n\r\n### What did you do?\r\nUploading custom node (DLL) for Revit 2020.3 with Nuget package ZeroTouchLibrary (Net Framework 4.7). Node contained XML-description. Without it all imported correctly\r\nAll files in attachment\r\n\r\nBelow my XML-file\r\n<?xml version=""1.0""?>\r\n<doc>\r\n    <assembly>\r\n        <name>RevitGP_AnalyzeSurface_ver3</name>\r\n    </assembly>\r\n    <members>\r\n        <member name=""M:RevitGP_AnalyzeSurface_ver3.TopoAnalyze.ReadXML_file_ForGetElevationVersion2(System.Double,System.Double,System.String)"">\r\n            <summary> ReadXML_file_ForGetElevationVersion2 read XMK-description of surface ang get Z-value of point (from input X,Y coordinate)</summary>\r\n            <param name=""X_coord"">Revit\'s X coordinate, meters</param>>\r\n            <param name=""Y_coord"">Revit\'s Y coordinate, meters</param>>\r\n            <param name=""data_input"">Absolute path to file besides quotation marks, for example: ""C:\\Work\\Code\\_Experiments\\AnalyzeSurface\\00_IW-model-all_002.xml""</param>>\r\n            <returns>Value of elevation, meters</returns>\r\n            <search>XML, elevation, triangulation, surface</search>\r\n        </member>\r\n    </members>\r\n</doc>\r\n\r\n### What did you expect to see?\r\nCorrect import to Dynamo for Revit (in Dynamo Sandbox all were imported correctly independent language of comments - XML\'s par\r\n[Debug.zip](https://github.com/DynamoDS/Dynamo/files/5288358/Debug.zip)\r\n\r\nam names)\r\n### What did you see instead?\r\nError screen (contains below)\r\n\r\n### What packages or external references (if any) were used?\r\nZeroTouchLibrary ver 2,1,0,7465\r\n\r\n\r\n### Stack Trace\r\n```\r\nAn item with the same key has already been added.\r\n\r\n   at System.ThrowHelper.ThrowArgumentException(ExceptionResource resource)\r\n   at System.Collections.Generic.Dictionary`2.Insert(TKey key, TValue value, Boolean add)\r\n   at Dynamo.Engine.XmlDocumentationExtensions.LoadDataFromXml(XmlReader reader, String assemblyName)\r\n   at Dynamo.Engine.XmlDocumentationExtensions.GetMemberDocumentNode(FunctionDescriptor function, XmlReader xml)\r\n   at Dynamo.Engine.XmlDocumentationExtensions.GetMemberElement(FunctionDescriptor function, XmlReader xml, DocumentElementType property, String paramName)\r\n   at Dynamo.Engine.FunctionDescriptor.get_Summary()\r\n   at Dynamo.Engine.FunctionDescriptor.get_Description()\r\n   at Dynamo.Search.SearchElements.ZeroTouchSearchElement..ctor(FunctionDescriptor functionDescriptor)\r\n   at Dynamo.Models.DynamoModel.AddZeroTouchNodeToSearch(FunctionGroup funcGroup)\r\n   at Dynamo.Models.DynamoModel.AddZeroTouchNodesToSearch(IEnumerable`1 functionGroups)\r\n   at System.EventHandler`1.Invoke(Object sender, TEventArgs e)\r\n   at Dynamo.Engine.LibraryServices.OnLibraryLoaded(LibraryLoadedEventArgs e)\r\n   at Dynamo.Engine.LibraryServices.ImportLibrary(String library, Boolean isExplicitlyImportedLib)\r\n   at Dynamo.ViewModels.DynamoViewModel.ImportLibrary(Object parameter)\r\n   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\r\n   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.18363.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.3.0.5885`\r\n'"
707985557,11145,b'\xe6\x9d\xa5\xe8\x87\xaa Dynamo 2.2.1.5175 \xe7\x9a\x84\xe5\xb4\xa9\xe6\xba\x83\xe6\x8a\xa5\xe5\x91\x8a',"b""# Issue Description\r\nPlease fill in the following information to help us reproduce the issue:\r\nHRESULT: [0x80070057], Module: [General], ApiCode: [E_INVALIDARG/Invalid Arguments], Message: \xe5\x8f\x82\xe6\x95\xb0\xe9\x94\x99\xe8\xaf\xaf\xe3\x80\x82\r\n\r\n\r\n   \xe5\x9c\xa8 SharpDX.Result.CheckError()\r\n   \xe5\x9c\xa8 SharpDX.Direct3D11.Device.CreateTexture2D(Texture2DDescription& descRef, DataBox[] initialDataRef, Texture2D texture2DOut)\r\n   \xe5\x9c\xa8 HelixToolkit.Wpf.SharpDX.DPFCanvas.CreateAndBindTargets()\r\n   \xe5\x9c\xa8 HelixToolkit.Wpf.SharpDX.DPFCanvas.StartD3D()\r\n   \xe5\x9c\xa8 HelixToolkit.Wpf.SharpDX.DPFCanvas.RenderTechniquesManagerPropertyChanged()\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\r\n   \xe5\x9c\xa8 System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.SetValueCommon(DependencyProperty dp, Object value, PropertyMetadata metadata, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType, Boolean isInternal)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.SetValue(DependencyProperty dp, Object value)\r\n   \xe5\x9c\xa8 HelixToolkit.Wpf.SharpDX.Viewport3DX.RenderTechniquesManagerPropertyChanged()\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\r\n   \xe5\x9c\xa8 System.Windows.FrameworkElement.OnPropertyChanged(DependencyPropertyChangedEventArgs e)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.NotifyPropertyChange(DependencyPropertyChangedEventArgs args)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.UpdateEffectiveValue(EntryIndex entryIndex, DependencyProperty dp, PropertyMetadata metadata, EffectiveValueEntry oldEntry, EffectiveValueEntry& newEntry, Boolean coerceWithDeferredReference, Boolean coerceWithCurrentValue, OperationType operationType)\r\n   \xe5\x9c\xa8 System.Windows.DependencyObject.InvalidateProperty(DependencyProperty dp, Boolean preserveCurrentValue)\r\n   \xe5\x9c\xa8 System.Windows.Data.BindingExpressionBase.Invalidate(Boolean isASubPropertyChange)\r\n   \xe5\x9c\xa8 System.Windows.Data.BindingExpression.TransferValue(Object newValue, Boolean isASubPropertyChange)\r\n   \xe5\x9c\xa8 System.Windows.Data.BindingExpression.Activate(Object item)\r\n   \xe5\x9c\xa8 System.Windows.Data.BindingExpression.AttachToContext(AttachAttempt attempt)\r\n   \xe5\x9c\xa8 System.Windows.Data.BindingExpression.MS.Internal.Data.IDataBindEngineClient.AttachToContext(Boolean lastChance)\r\n   \xe5\x9c\xa8 MS.Internal.Data.DataBindEngine.Task.Run(Boolean lastChance)\r\n   \xe5\x9c\xa8 MS.Internal.Data.DataBindEngine.Run(Object arg)\r\n   \xe5\x9c\xa8 System.Windows.ContextLayoutManager.fireLayoutUpdateEvent()\r\n   \xe5\x9c\xa8 System.Windows.ContextLayoutManager.UpdateLayout()\r\n   \xe5\x9c\xa8 System.Windows.ContextLayoutManager.UpdateLayoutCallback(Object arg)\r\n   \xe5\x9c\xa8 System.Windows.Media.MediaContext.FireInvokeOnRenderCallbacks()\r\n   \xe5\x9c\xa8 System.Windows.Media.MediaContext.RenderMessageHandlerCore(Object resizedCompositionTarget)\r\n   \xe5\x9c\xa8 System.Windows.Media.MediaContext.RenderMessageHandler(Object resizedCompositionTarget)\r\n   \xe5\x9c\xa8 System.Windows.Interop.HwndTarget.OnResize()\r\n   \xe5\x9c\xa8 System.Windows.Interop.HwndTarget.HandleMessage(WindowMessage msg, IntPtr wparam, IntPtr lparam)\r\n   \xe5\x9c\xa8 System.Windows.Interop.HwndSource.HwndTargetFilterMessage(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\r\n   \xe5\x9c\xa8 MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)\r\n   \xe5\x9c\xa8 MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)\r\n   \xe5\x9c\xa8 System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)\r\n   \xe5\x9c\xa8 System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)\r\n### What did you do?\r\n(Fill in here)\r\nrevit2020,open dynamo then it crashs.\r\n### What did you expect to see?\r\n(Fill in here)\r\nhow to right it?\r\n### What did you see instead?\r\n(Fill in here)\r\n\r\n### What packages or external references (if any) were used?\r\n(Fill in here)\r\nwindows 10, \r\n\r\n### Stack Trace\r\n```\r\n(From the Dynamo crash window select 'Details' -> 'Copy' and paste here)\r\n```\r\n\r\n---\r\nOS: `Microsoft Windows NT 10.0.18363.0`\r\nCLR: `4.0.30319.42000`\r\nDynamo: `2.2.1.5175`  dynamo of revit2020\r\n"""
