pull_no,comment_no,comment_body
20142,458378561,b'Mixed spaces/tabs'
20142,458380928,"b""What's the expected behavior for this? Does the debugger pause even if we were not stepping?\r\n\r\nAlso, you should inspect that exception object, and check where this paused."""
20142,458382268,"b'2. Does ""all"" mean that the debugger will pause whenever an exception is thrown? Caught, and uncaught? if so, then we need to test that case too.'"
20142,458383416,"b'Oh, this is `Support.cs`. ignore me \xf0\x9f\x98\xac '"
20142,458384449,b'And a test for `none`.'
20142,458385477,"b'Just to ensure that we can get the exception object, so that it can be shown by the debugger, and can be inspected by the user.'"
4949,119247401,b'@akoeplinger Yeah I meant to say something about that as well but I forgot. Thanks!'
802,7545142,"b'Yes it is why didn\'t I think of it  :)  will fix that up and push\ntomorrow.  To late now\nOn 9/11/2013 10:20 PM, ""Marek Safar"" notifications@github.com wrote:\n\n> In mcs/class/corlib/System/TimeZone.cs:\n> \n> > ```\n> >             return utcOffsetWithDLS;\n> > \n> >         return utcOffsetWithOutDLS;\n> >     }\n> > ```\n> > -       private bool IsAmbiguousTime (DateTime time)\n> > -       {\n> > -           if (time.Kind == DateTimeKind.Utc)\n> > -               return false;\n> >   +\n> > -           DaylightTime changes = GetDaylightChanges (time.Year);\n> >   +\n> > -           if ( time < changes.End && time >= changes.End - changes.Delta )\n> \n> Simple ""return time < changes.End && time >= changes.End - changes.Delta;""\n> is better\n> \n> \xe2\x80\x94\n> Reply to this email directly or view it on GitHubhttps://github.com/mono/mono/pull/802/files#r7545131\n> .\n'"
802,7548269,"b""Comment added.   Doesn't seem like github is showing for me so please 'View full changes'\n\nBasically getting a list is hard but most of of america, europe and most importantly new zealand :smiley: have DST.\n"""
627,4048998,b'You need to include config.h for this define AFAICT.\n'
627,4049008,"b""I can't see why this is required.\n"""
627,4049027,b'Why not have this as part of the runtime as icalls? This way the linker can properly remove them when not used.\n'
627,4049036,b'This is not very mobile friendly as the linker has no way to remove the extra stuff.\n'
627,4049053,"b'Monodroid still compile with C89, this is C99 AFAICT.\n'"
627,4049060,b'Does this require the app to have an active runloop? Will it work with a console app?\n'
1085,13562546,"b""Don't add new variables to the top level context.\nAdd it to the right switch clause and use a more descriptive name than h.\n"""
1085,13562739,"b""I think this won't work with an explicit this delegate to a virtual method.\n\nldnull\ndup\nldvirtftn void Foo:VirtualFoo()\nnewobj Action<Foo> (object, native int)\n\nCan you write a test for this?\n"""
1085,13562796,b'This must to the same sort of caching that other delegate thunks do.\n'
1085,13563415,"b""Both of those cases don't seen to handle ldvirt delegates. Did you check for then?\n\nFor generic I'm talking about something like this:\n\n```\nusing System;\n\nclass Foo <T> {\n    public virtual int Test() { return 10; }\n}\n\nclass Bar<T> : Foo<T> {\n    public override int Test() { return 20; }\n}\n\nclass Test<T> {\n    public void Run () {\n        var arr = new[] { new Foo<T> (), new Bar<T> () };\n\n        foreach (var i in arr) {\n            Func<int> f = new Func<int> (i.Test);\n            Console.WriteLine (f());\n        } \n    }\n}\n\nclass Driver {\n    static void Main () {\n        new Test<string> ().Run ();\n    }\n}\n```\n"""
1085,13705128,b'The virtual case must not hit mono_delegater_trampoline as it uses an invoke thunk that does a vcall instead of a direct call.\n\nWe only need to store to method so reflection access to the invoked method exists. This might have got broken. Worth checking.\n'
1126,14186688,"b'target specific check, we should be reducing those in method-to-ir.c and not the other way around.\n'"
1150,14661161,b'Should use MONO_STRUCT_OFFSET.\nBefore it goes it it must update our offsets headers.\n'
1150,14661371,b'Why do we need this new ifdef here?\n'
1350,19056479,"b""This doesn't follow the mono coding conventions. Use a typedef for structs.\n"""
1350,19056481,b'Use a size specific int instead of unsigned.\n'
1350,19056484,"b'ms and mu are nondescript names, we should use something informative instead.\n'"
1350,19056500,"b'Since the code is already specialized for 64bits targets, this should just emit the decomposed form.\n'"
1350,19056516,"b""Don't use  magical reg numbers here. Use the right name for those.\n"""
1350,19056518,"b""We're not decomposing this one.\n"""
1289,19909893,"b'Agreed, write will carry verb semantics here meaning the that the size is written somewhere.\n'"
1391,19955349,b'Mono uses C89.\n'
1476,22235150,b'This is a linear search. How big is this hidden array for a large assembly?\n'
1568,24765534,"b""Shouldn't this be a rethrow? Otherwise we're losing the original stacktrace.\n"""
1577,25349969,"b'Try making it a size_t constant, it will simplify a lot your code.\n'"
1577,25350023,b'Move all canaries code under a single ifdef\n'
1577,25350069,"b""That's an odd name for the allocation record ;)\n"""
1577,25351313,"b""Conditional APIs are horrible to work with. Don't use it.\n"""
1579,25615437,b'This leaks memory.\n'
1621,26015452,"b'read has side effects, this change is wrong.\n'"
1621,26015464,"b""We don't use long on the runtime as it's not portable.\n"""
1621,26015534,b'Why not removing those functions like with other files?\n'
1621,26015554,"b'this is wrong, read64 has side effects\n'"
1621,26015567,"b""Why do we don't need the warning anymore?\n"""
1621,26015594,"b""We're removing code instead of fixing? Why so?\n"""
1621,26015652,b'did you check if this var is not used directly by its number?\n'
1621,26229756,"b'This removes a warning, right?\n'"
1621,26229760,"b""mono_mb_add_local has side effects and I remember seen code that uses a literal number when loading/storing it instead of the index returned. That's why I asked.\n"""
1621,26230149,"b""That's a fair point. Now I'm curious on which value are you referring to.\n\ngit grep only revealed us using it with FIONREAD and FIONBIO. Both of which fit in a single byte.\n"""
1618,26392251,b'Properties must start with a capital letter.\n'
1618,26392357,"b'This big method was moved. I agree with the others, having the move in a separate commit would make it clear if anything changed in it. (did it change?)\n'"
1618,26392658,"b'you did it already, sorry for the confusion.\n'"
1612,26393224,"b""Instead of just sleeping, we should consider using monitor pulse/wait.\n\nHere we'd do:\n\nlock (blocking_threads) { Monitor.Wait (blocking_threads, 1000); } //we can be more lax with the wait timeout as we'll be explicitly woken up.\n\nOn UnRegisterForBlockingSyscall we'd do a Monitor.Pulse if we find the socket to be in cleanup path.\n"""
1699,28337227,"b'given this can throw, we need to capture the exception so it can be later delivered once we complete.\n'"
1708,28350180,"b'This is wrong, the code should be removed. The if condition is ! ARCH_USE_IMT\n'"
1729,28905801,b'Done.\n'
1730,29080983,"b'It should never assert. The fallback must be used when the fast path is not usable.\nAsserting here would be a massive disaster as it would break all our existing customer apps.\n\nAs a rule of thumb only offline tools assert, the runtime should print a warning and fallback to something.\n\nHaving said that, the usage of the fallback must be controllable through MONO_DEBUG so we can test\nit on existing devices.\n'"
1757,29466255,"b""Array.Equals doesn't perform need equality. This is wrong.\n"""
1757,29466341,"b'That looks redundant, we should ensure 1+ sized arrays at construction instead.\n'"
1757,29466405,"b'This is wrong, you must do a defensive copy of the array. Otherwise the caller can change it and break how the internals work.\n'"
1757,29466484,"b""What's the name of the argument on reference sources? \nArg names must match what RS has as it's needed for names argument calls to work.\n"""
1757,29466622,b'You can use Array.Resize here.\n'
1757,29466645,"b'Same thing, use Array.Resize plus one copy.\n'"
1757,29467864,"b'This should go into the debug helpers source, prefixed with mono_ and documented in our website.\n'"
1757,29468092,"b""Can't we ensure size is correct at construction?\n"""
1757,29468109,b'Dead code.\n'
1757,29468162,"b'This is a breaking change in the BCL, you must bump the corlib version.\n'"
1757,29468413,"b""Array.Resize copies the array and adjust the size up or down.\nIt doesn't perform an inplace change.\nThe API name is stupid.\n"""
1757,29468496,"b'Yes, multicast return value behavior is weird not not useful at all.\n\nOne wonder why allow it for delegates that return value.\n'"
1757,29468560,"b""This is a debug helper for us, it''s fine to be verbose and leaky.\n"""
1761,29629434,"b""Oh, it's about having space to JIT the ToString method itself. The message is wrong.\n"""
1577,29705449,"b""I can't see how this would ever be true given the above definition of end.\n\nPlease use g_assert instead of assert. And add a space before the open parens.\n"""
1577,29705504,b'Use  g_usleep instead.\n'
1577,29705663,b'No need for curlies.\n'
1577,29705717,b'Formating damage.\n'
1577,29705943,"b'Instead of #if 0, give it a name and add on the top of the file a list of knobs to enable and what they do.\n'"
1577,29705965,b'missing space.\n'
1577,29706024,b'Emit this as a debug logging message.\n'
1577,29706053,b'make it a #if XXXX and move it to the top as a knob.\n'
1577,29706090,b'Formating damage.\n'
1577,29706097,b'Formating.\n'
1577,29706134,"b""Our coding style doesn't call for this return at the bottom of the function.\n"""
1457,30091523,b'Casting to size_t has the same effect and it not a warning on 32bits.\n'
1457,30091853,"b'function pointer should have a typedef of their own or, at the very least, argument names bound\n'"
1457,30092047,b'This looks like something that could be modified to be single pass.\n'
1656,30180859,b'This should go to the top with all the other fields.\n'
1833,30948005,b'No need to rewrite the whole list of icalls just to introduce two at the top\n'
1850,31630011,b'This looks like a very weird using for what the class here is.\n'
1850,31630094,b'What triggers this custom attribute to be removed?\n'
1850,31630341,"b'Please use normalized, non nested boolean logic as much as possible.\n\n!(a || b) -> !a && !b\n\nThe second form is easier to reason about.\n'"
1850,31630860,"b""This change is really hard to read, we're adding 2 extra levels of nesting in the Makefile.\n"""
1850,31631103,b'Why is this going internal only on xammac?\n'
1850,31631235,"b""Couldn't all targets that define MOBILE define NO_SYSTEM_WEB_DEPENDENCY?\n"""
1850,31760538,b'sounds like a plan\n'
1833,31763360,"b""We're better of been compatible with .net.\n"""
1806,31763904,b'This is a possible source of linker problems.\n'
1806,31764954,b'This is another linker timebomb. :(\n'
1806,31765186,"b""This field is assigned once and never read.\nThis is pointing to managed memory and it's not been registered as root.\nWe're better off removing it.\n"""
1806,31765263,"b""What's the point of the handle in MS's?\n"""
1806,31765753,b'Time should not be tracked using guint32.\n\nThere are 86.400.000 ms in a day. Or 49.7 days worth of milliseconds in a guint32.\nAfter that much of uptime (not process time) it will overflow and everything will behave weirdly.\n\nUse mono_100ns_ticks instead.\n'
1900,33572324,b'This is wrong.\n\nThe MonoError should be the last argument and must never be null.\n'
1900,33572463,"b""This is wrong, it's not passing the error to the caller.\n"""
1900,33572499,"b'This is wrong, we should never pass a null value for MonoError.\n'"
1911,33822773,"b'This is a breaking change in the BCL ABI, it must come with a bump in the corlib version.\n'"
1918,34197130,"b""No need for the conditional compilation here.\nIt's fine to print zero on unsupported targets.\n"""
1918,34197250,"b""Can't we move all of this code to a separate file? mini and mini-runtime are already pretty big for us to keep adding more stuff to it.\n"""
1918,34197673,"b""Do you think the new counter type will be used by code in metatada or utils?\nIf it's expected to happen soon, it might make sense to move them to utils now instead of later.\n"""
1918,34198480,"b""3 issues here:\n\n1)Don't use pthread_mach_thread_np.\nThe implementation takes a global lock and does a linear search over all live threads.\nUse mach_thread_self instead.\n\n2)Your code is leaking a port rights. Every time you fetch a mach port, its  ref count is increases and you need to decrement at the end.\nYou can use mach_port_deallocate to decrease the ref count.\nYou can use mach_port_get_refs to check the ref count of a specific port.\n\n3)There's no reason on why this code would not work on iOS.\nUse PLATFORM_DARWIN for this condition\n"""
