pull_id,pull_no,title,body
729850397,8847,b'Add tool to auto-configure OculusProjectConfig',"b'## Overview\r\nUpdated documentation and code to automatically configure the OculusProjectConfig for hand + keyboard support on quest\r\n\r\nPreviously we asked users to manually change the Oculus Project Config to enable hand support. It turned out we needed to also manually enable on-screen keyboard support. This PR streamlines the process and configures both using an in-editor tool. The documentation and associated images have also been updated accordingly.\r\n\r\n## Changes\r\n- Fixes: ##8792\r\n\r\n\r\n## Verification\r\n> This optional section is a place where you can detail the specific type of verification \r\n> you want from reviewers. For example, if you want reviewers to checkout the PR locally\r\n> and validate the functionality of specific scenarios, provide instructions\r\n> on the specific scenarios and what you want verified.\r\n>\r\n> If there are specific areas of concern or question feel free to highlight them here so\r\n> that reviewers can watch out for those issues.\r\n>\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
729746596,8845,"b'Update release notes, fix authors formatting'",b'This change removes the note that 2.5.1 is a UPM only release. It also fixes an authors list formatting issue.'
728458292,8843,"b""Rename RimOutline so there's only one 'Mixed Reality Toolkit' item in the Shader list.""","b'## Overview\r\nRenamed the path for the shader so it fell under the same folder.\r\n\r\n## Changes\r\n\r\nPreviously:\r\n![image](https://user-images.githubusercontent.com/12958442/97043770-d23c3100-1527-11eb-970a-38fe476d0b1a.png)\r\n\r\nNow:\r\n![image](https://user-images.githubusercontent.com/12958442/97043730-c3557e80-1527-11eb-9c1b-510a8bb8f80f.png)\r\n\r\n## Verification\r\n\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
728430948,8842,"b'Clipping Enhancements: GPU Instancing, Ellipsoids, and other changes.'","b'## Overview\r\nThis PR includes:\r\n\r\n* GPU instancing of `Renderers` that are clipped by `ClippingPrimitives`\r\n* Ellipsoid support for `ClippingSphere`\r\n* Optimizations.\r\n\r\n\r\n## Changes\r\nFeatures:\r\n\r\n* `ClippingPrimitive` now exposes a property to control how materials are affected. Enabling `Apply To Shared Materials` will result in the clipping feature being toggled on the `Renderer.sharedMaterials` rather than the default of creating new material instances.\r\n* `MixedRealityStandard` and `Text3DShader` shaders were updated to support instancing of the clipping properties.\r\n* `ClippingSphere` functionality updated to operate on an inverse matrix, supporting ellipsoids. `Radius` is deprecated, replaced by `Radii`.\r\n* Created an example scene, `ClippingInstancedExamples` that shows the above features in action.\r\n  * To support this, the clipping materials used by `MaterialGallery` were leveraged and modified to `Enable GPU Instancing`.\r\n\r\nOptimizations:\r\n\r\n* Clipping information is now computed once before updating `Renderers` to avoid needless re-computation.\r\n* `Renderers` are always removed from the end of the list to reduce array copies.\r\n* `IsDirty` flag now prevents all updating rather than being checked for every renderer.\r\n* Reduced shader properties required for `ClippingBox`.\r\n* Replaced `Update` with `EditorUpdate` bound to `EditorApplication.update` so the call is avoided entirely outside the editor.\r\n\r\n\r\nDocumentation:\r\n\r\n* Updated ClippingPrimitive.md with new features and details.\r\n\r\nResolves #8751 \r\n\r\n## Verification\r\nPlease open the new example scene, `ClippingInstancedExamples` to verify the functionality described above. Testing the `MaterialGallery` and `ClippingExamples` scenes are good for determining if any regressions were introduced.\r\n\r\nCC: @Cameron-Micka \r\n\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
728365532,8841,"b""Separate out if checks so we don't skip the continue and cause IndexOutOfRangeException""","b""## Overview\r\n\r\nThere was an edge case where no input devices were detected _and_ the textMesh was already empty that caused this `if` and `continue` to be skipped, which led to an IndexOutOfRangeException a few lines lower. We want to always `continue` if no input devices are detected and clear the text if it's not already empty."""
728355973,8840,b'Update mapping profile serialization for Oculus types',"b""## Overview\r\n\r\nThe Oculus controller types had their types changed but the profile serialization wasn't committed. This _should_ be a non-issue for users, as these profiles can be pretty aggressive at reserializing locally, but we may as well check them in correctly.\r\n\r\nhttps://github.com/microsoft/MixedRealityToolkit-Unity/blob/fecccf9e3bdadd67cd21409667a65f3843c83afd/Assets/MRTK/Providers/Oculus/XRSDK/Controllers/OculusXRSDKTouchController.cs#L15-L21\r\n\r\nhttps://github.com/microsoft/MixedRealityToolkit-Unity/blob/fecccf9e3bdadd67cd21409667a65f3843c83afd/Assets/MRTK/Providers/Oculus/XRSDK/MRTK-Quest/Scripts/Input/Controllers/OculusHand.cs#L42-L50"""
727753810,8837,b'Mark MixedRealityInputModule as always supported',b'## Overview\r\nThe input module is required by MRTK but in Windows Mixed Reality headset builds the module sometimes cannot be correctly activated due to the `IsModuleSupported` function not being properly overridden.\r\n\r\n## Changes\r\n- Fixes #4821'
726959022,8833,b'Make oculus hand rendering controled by the hand visualization profile',"b'## Overview\r\nMakes the Oculus hand mesh rendering controlled by the Hand Visualization Profile\r\n\r\n## Changes\r\n- Fixes: #8793\r\n\r\n\r\n## Verification\r\n> This optional section is a place where you can detail the specific type of verification \r\n> you want from reviewers. For example, if you want reviewers to checkout the PR locally\r\n> and validate the functionality of specific scenarios, provide instructions\r\n> on the specific scenarios and what you want verified.\r\n>\r\n> If there are specific areas of concern or question feel free to highlight them here so\r\n> that reviewers can watch out for those issues.\r\n>\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
726624859,8825,b'Added a missing quote',b'## Overview\r\nDocumentation was missing a quote. Added a quote.\r\n'
725989581,8823,b'mrtk_release -> mrtk_development',b'Updates mrtk_development to the latest release'
725983058,8822,b'Releases/2.5.1',b'Update mrtk_release to 2.5.1'
725860854,8821,b'Add additional references to the ARM64 workaround to ReleaseNotes and UsingUpm articles',"b'This change adds the following note to ReleaseNotes.md and usingupm.md\r\n\r\n> [!IMPORTANT]\r\n> There is a known compiler issue that impacts applications built for Microsoft HoloLens 2 using\r\n> ARM64. This issue is addressed in the forthcoming 16.8 update for Visual Studio 2019. Until the \r\n> update is available, please import the `com.microsoft.mixedreality.toolkit.tools` package to apply \r\n> a workaround.'"
725104514,8818,b'update the docs list and default to 2.5.1',b'This change adds 2.5.1 to the available docs list and sets the default version displayed to 2.5.1'
724858497,8815,b'Merge stabilization -> mrtk_dev',b'## Overview\r\n\r\nMerge stabilization -> mrtk_dev'
723750496,8812,b'Update all Lightweight Render Pipeline strings to Universal Render Pipeline',"b'## Overview\r\n\r\nUpdated any occurrences of ""Lightweight Render Pipeline"" to ""Universal Render Pipeline"", which is the up to date name for the render pipeline formerly known as Lightweight Render Pipeline.\r\n\r\n## Changes\r\n- Fixes: #8782 \r\n'"
723708669,8811,b'removed duplicate line.',"b'## Overview\r\nI removed a duplicate line of RiggedHandVisualizer.cs\r\n\r\n## Changes\r\n- Fixes: # .\r\n\r\n\r\n## Verification\r\n> This optional section is a place where you can detail the specific type of verification \r\n> you want from reviewers. For example, if you want reviewers to checkout the PR locally\r\n> and validate the functionality of specific scenarios, provide instructions\r\n> on the specific scenarios and what you want verified.\r\n>\r\n> If there are specific areas of concern or question feel free to highlight them here so\r\n> that reviewers can watch out for those issues.\r\n>\r\n> As a reviewer, it is possible to check out this change locally by using the following\r\n> commands (substituting {PR_ID} with the ID of this pull request):\r\n>\r\n> git fetch origin pull/{PR_ID}/head:name_of_local_branch\r\n>\r\n> git checkout name_of_local_branch\r\n'"
723597771,8810,b'WMR reading mode proposal for #8808',"b""## Overview\r\n\r\nThis PR is pointing at the branch represented by #8808, not mrtk_development.\r\n\r\n1. Moved all Windows API calls and WMR-terminology (like reading mode) references into WMR-specific classes\r\n    1. This means I reverted back to `IsProjectionOverrideEnabled` for the interface property, since it's meant to be platform-agnostic and other platforms could use projection override for other purposes. I know the original PR went back and forth on this, so happy to have a discussion!\r\n1. Added `CoreServices.GetCameraSystemDataProvider` for ease of accessing IMixedRealityCameraProjectionOverrideProvider\r\n    1. All names are open for discussion \xf0\x9f\x99\x83\r\n1. Removed a duplicate ReadingModeSceneBehavior.cs from the demo scene\r\n1. Implemented `IMixedRealityCameraProjectionOverrideProvider` in `BaseWindowsMixedRealityCameraSettings`, so it's valid both for legacy XR and XR SDK.\r\n1. Updated `ProjectionOverride` to call into the MRTK-defined WindowsMixedRealityUtilities for the HolographicFrame instead of doing its own `HolographicFrameNativeData` conversion.\r\n    1. HolographicFrameNativeData is only valid on legacy XR, while the MRTK helper has abstracted away support for both legacy and XR SDK.\r\n1. Added a Reading Mode setting to the WMR camera settings provider\r\n    1. ![image](https://user-images.githubusercontent.com/3580640/96323770-84797300-0fd3-11eb-9cda-028794c87c46.png)\r\n    1. @KevinKennedy Your original PR didn't have this. I'm wondering if you think this would be a useful setting and scenario (the ability to start reading mode automatically at app launch), or if we should remove this and leave the data provider as the only entry point.\r\n\r\nNOTE: I haven't yet tested these changes. Opening first for discussion!"""
